Timestamp;Sesqui-C - Inverter 4 - AC power [W] - P_AC;Sesqui-C - Inverter 8 - AC power [W] - P_AC;Sesqui-C - Inverter 7 - AC power [W] - P_AC;Sesqui-C - Inverter 1 - AC power [W] - P_AC;Sesqui-C - Inverter 2 - AC power [W] - P_AC;Sesqui-C - Inverter 14 - AC power [W] - P_AC;Sesqui-C - Inverter 3 - AC power [W] - P_AC;Sesqui-C - Inverter 5 - AC power [W] - P_AC;Sesqui-C - Inverter 10 - AC power [W] - P_AC;Sesqui-C - Inverter 6 - AC power [W] - P_AC;Sesqui-C - Inverter 11 - AC power [W] - P_AC;Sesqui-C - Inverter 9 - AC power [W] - P_AC;Sesqui-C - Inverter 12 - AC power [W] - P_AC;Sesqui-C - Inverter 13 - AC power [W] - P_AC;Sesqui-C - Schneider Meter - Voltage L1L2 [V] - M_AC_U_L1L2;Sesqui-C - Schneider Meter - Power [W] - M_AC_P;Sesqui-C - Lufft WS600 - Wind speed [m/s] - E_W_S;Sesqui-C - Module Temperature - Temperature [°C] - T;Sesqui-C - POA - Irradiance [Wh/m²] - SRAD
2023-10-15 10:45:00;39526.407;37176.223;36133.889;19471.555;42235.314;43325.500;41108.109;43450.444;36833.333;37261.724;45554.500;36888.832;46347.444;44476.611;12778.648;540951.135;2.113;16.076;178.975
2023-10-15 11:00:00;42948.813;40543.223;38961.167;21148.625;44212.133;47035.443;45451.827;46438.223;39810.445;40664.777;50027.499;40266.055;49582.388;44499.334;12718.531;581245.521;1.836;19.357;198.422
2023-10-15 11:15:00;34638.556;32557.110;31574.499;16926.038;36899.889;37804.945;35818.209;37952.618;32340.888;32827.222;40020.055;32395.889;40216.389;38291.389;12700.741;471066.530;2.032;19.014;157.595
2023-10-15 11:30:00;55567.710;52390.167;50746.611;26869.855;57974.307;61289.223;57271.778;60440.241;51834.055;52788.111;64598.555;52135.945;65287.666;60298.223;12701.577;758401.331;2.389;20.495;257.465
2023-10-15 11:45:00;61342.222;57383.777;55802.390;30044.723;63323.851;67573.001;64207.715;66349.708;56929.889;58111.666;70807.945;56739.611;71514.500;64832.223;12712.579;832208.010;2.873;22.284;283.417
2023-10-15 12:00:00;41955.844;39105.889;37926.889;20510.707;43874.638;46136.945;43510.667;45579.581;38767.223;39614.111;48115.221;38785.777;48910.389;45677.667;12713.457;568885.047;2.545;21.107;190.613
2023-10-15 12:15:00;54066.549;50652.333;49261.167;26548.581;56779.888;59972.722;55861.979;59030.850;50255.887;51317.555;62712.277;50283.778;63636.833;59484.000;12727.747;739840.968;2.183;21.351;248.387
2023-10-15 12:30:00;59052.194;55164.389;53755.833;28963.911;62054.937;65358.501;61545.806;64426.143;54759.223;56019.943;68330.722;54703.055;69433.943;65498.723;12742.062;808035.763;2.177;22.609;272.820
2023-10-15 12:45:00;63427.647;59130.056;57689.500;31073.797;66944.556;70222.222;66637.841;69400.001;58995.332;60090.722;73472.944;58711.611;74483.777;71235.057;12739.555;869769.441;2.313;23.041;292.106
2023-10-15 13:00:00;57058.213;52698.444;51514.944;27813.550;60183.640;62897.667;60571.152;62386.311;52825.165;53781.889;65866.222;52450.999;66455.166;65165.889;12738.641;780830.453;2.782;23.159;261.147
2023-10-15 13:15:00;63995.833;59376.278;57923.112;31284.990;67967.377;70544.779;67435.553;70028.737;59301.500;60349.611;74124.778;59264.835;74743.945;74225.945;12738.239;879199.513;1.895;23.839;294.843
2023-10-15 13:30:00;68652.463;63544.834;62207.778;33747.029;73639.279;75382.723;71939.083;75331.933;63596.223;64723.777;79316.779;63567.221;80286.667;80171.723;12750.674;943327.683;2.026;26.164;321.455
2023-10-15 13:45:00;61130.257;56699.833;55424.667;29989.858;65769.787;67243.223;63478.531;66992.282;56889.611;57606.335;70848.611;56678.222;71611.611;72214.610;12738.547;841025.587;1.970;26.031;286.697
2023-10-15 14:00:00;69187.969;64650.891;63621.777;34241.847;75392.934;77210.055;70950.520;76501.926;65537.555;65924.890;81053.723;65019.611;82353.500;83075.499;12737.277;959367.633;1.850;26.989;326.585
2023-10-15 14:15:00;49017.866;44601.166;43855.833;23927.685;52826.102;53402.611;51452.787;53594.975;45033.499;45770.224;56450.611;44961.444;56482.334;59294.611;12728.877;670610.491;1.679;25.877;222.423
2023-10-15 14:30:00;62712.443;57946.000;56755.888;30961.032;68579.635;68947.612;64409.138;69196.809;58289.167;59177.389;73101.612;58456.779;73564.167;76067.611;12739.425;866655.988;1.596;25.827;288.135
2023-10-15 14:45:00;56503.828;51687.888;50793.111;27673.289;61551.355;61629.223;58353.001;62061.835;52147.556;52748.666;65269.723;52143.166;65664.222;69150.611;12738.181;776697.657;1.621;26.808;256.897
2023-10-15 15:00:00;52412.969;48322.889;47420.387;26011.713;57700.428;56922.613;53587.089;57840.683;48507.889;49201.278;60484.333;48728.277;61128.278;63699.611;12746.167;721633.943;1.287;26.633;237.078
2023-10-15 15:15:00;43379.603;40612.000;39448.945;21785.200;47538.260;47344.444;44660.189;48045.343;40402.889;41226.723;50526.943;40646.057;51059.223;51367.277;12734.291;597606.985;1.017;25.794;197.889
2023-10-15 15:30:00;45122.438;42744.167;41345.222;22664.423;49168.813;49848.834;45324.269;49741.095;42434.611;43107.333;52720.167;42677.835;53732.111;51419.277;12733.954;622381.755;1.118;24.715;208.553
2023-10-15 15:45:00;52134.120;49865.056;48186.445;26345.515;57156.545;58083.388;51679.329;57557.345;49259.889;50114.389;61264.278;49759.001;62716.333;58403.999;12742.061;722066.015;1.024;25.296;244.157
2023-10-15 16:00:00;45423.463;43322.667;41781.611;22900.285;49678.368;50422.388;45270.037;50097.190;42742.555;43654.500;53276.723;43214.890;54381.056;50527.110;12747.543;626896.787;1.065;25.358;212.188
2023-10-15 16:15:00;56642.940;55455.445;53013.889;28956.221;63930.747;62785.556;54602.073;62944.213;53975.389;54632.611;66188.332;54809.444;69382.168;62307.112;12751.399;786942.133;1.067;25.787;267.343
2023-10-15 16:30:00;41517.109;40253.444;38755.945;21017.651;45855.001;46391.668;40398.298;45983.999;39441.611;40110.611;48635.333;39792.389;50653.277;45888.779;12734.965;574394.326;0.945;24.781;195.121
2023-10-15 16:45:00;27670.997;26325.833;25419.278;13774.779;30218.605;30908.722;27984.312;30700.047;25999.112;26384.056;32064.278;26094.890;33180.944;30900.167;12722.671;379088.917;0.871;22.733;127.341
2023-10-15 17:00:00;22836.583;21636.111;20948.167;11321.952;24935.273;25535.388;23063.032;25344.685;21419.501;21695.334;26460.500;21546.167;27383.666;25494.612;12718.483;311627.734;0.696;21.171;104.690
2023-10-15 17:15:00;19650.800;18571.388;17837.778;9689.273;21638.575;21915.777;19666.550;21699.598;18343.389;18575.555;22782.389;18537.055;23515.999;22141.721;12692.363;266808.696;0.900;20.206;90.641
2023-10-15 17:30:00;19159.685;18069.666;17388.722;9430.588;21173.048;21349.499;19250.243;21185.727;17893.111;18096.555;22096.723;18111.945;22820.834;21589.611;12694.382;259794.683;0.952;19.614;88.623
2023-10-15 17:45:00;10727.201;10016.168;9616.277;5207.561;11991.205;11916.888;10735.666;11977.485;9943.223;9977.166;12445.887;10003.055;12863.556;12348.333;12674.023;143228.257;0.719;18.329;49.889
2023-10-15 18:00:00;5931.393;5347.723;5182.555;2731.396;6555.385;6683.111;6020.048;6725.547;5383.445;5302.333;6945.111;5373.667;7202.445;6721.112;12706.309;76851.602;0.556;16.692;27.550
2023-10-15 18:15:00;2305.578;1884.167;1820.389;924.001;2566.579;2637.945;2284.339;2751.620;1963.944;1831.612;2705.277;1998.944;2914.277;2694.167;12738.132;27225.173;0.419;15.121;10.816
2023-10-15 18:30:00;338.409;180.833;173.445;140.885;338.137;369.888;337.848;443.702;206.222;154.944;393.555;238.833;377.334;379.555;12741.748;-363.908;0.644;14.063;0.097
2023-10-15 18:45:00;21.667;20.000;20.000;20.000;20.889;21.333;30.257;24.073;20.000;20.000;22.445;20.000;23.444;20.778;12726.761;-5720.855;0.901;13.321;-2.116
2023-10-15 19:00:00;18.333;20.000;18.333;19.167;17.500;20.000;19.167;17.222;18.333;20.000;20.000;20.000;20.000;20.000;12721.085;-4732.430;1.374;13.347;-2.000
2023-10-15 19:15:00;;;;;;;;;;;;;;;12726.117;-2978.701;1.298;13.069;-1.558
2023-10-15 19:30:00;;;;;;;;;;;;;;;12726.631;-3045.493;1.271;12.791;-1.239
2023-10-15 19:45:00;;;;;;;;;;;;;;;12732.598;-2924.939;1.209;12.069;-1.829
2023-10-15 20:00:00;;;;;;;;;;;;;;;12741.654;-2883.435;0.939;11.493;-1.755
2023-10-15 20:15:00;;;;;;;;;;;;;;;12771.611;-3047.686;1.727;11.717;-0.405
2023-10-15 20:30:00;;;;;;;;;;;;;;;12780.513;-2926.485;1.577;11.887;-0.521
2023-10-15 20:45:00;;;;;;;;;;;;;;;12800.221;-3011.617;1.316;11.549;-1.000
2023-10-15 21:00:00;;;;;;;;;;;;;;;12797.289;-3029.482;1.123;11.296;-1.000
2023-10-15 21:15:00;;;;;;;;;;;;;;;12772.393;-2975.424;0.928;11.043;-1.000
2023-10-15 21:30:00;;;;;;;;;;;;;;;12791.853;-3165.575;0.544;10.685;-1.000
2023-10-15 21:45:00;;;;;;;;;;;;;;;12800.364;-3105.505;0.971;10.447;-0.771
2023-10-15 22:00:00;;;;;;;;;;;;;;;12743.937;-3016.788;1.053;10.825;-0.523
2023-10-15 22:15:00;;;;;;;;;;;;;;;12743.209;-2993.095;1.050;10.887;-0.136
2023-10-15 22:30:00;;;;;;;;;;;;;;;12770.042;-2983.259;0.872;10.578;-0.509
2023-10-15 22:45:00;;;;;;;;;;;;;;;12785.293;-2933.837;0.933;10.482;-0.250
2023-10-15 23:00:00;;;;;;;;;;;;;;;12715.601;-2981.957;0.890;10.113;-0.906
2023-10-15 23:15:00;;;;;;;;;;;;;;;12735.466;-2940.620;0.861;10.001;0.000
2023-10-15 23:30:00;;;;;;;;;;;;;;;12746.745;-2962.349;0.943;10.088;0.000
2023-10-15 23:45:00;;;;;;;;;;;;;;;12765.281;-2966.253;1.081;10.185;0.000
2023-10-16 00:00:00;;;;;;;;;;;;;;;12725.842;-2955.544;0.584;10.323;0.000
2023-10-16 00:15:00;;;;;;;;;;;;;;;12707.092;-2928.323;0.586;10.322;0.000
2023-10-16 00:30:00;;;;;;;;;;;;;;;12732.093;-2995.904;0.675;10.407;0.000
2023-10-16 00:45:00;;;;;;;;;;;;;;;12732.603;-2956.236;0.725;10.291;0.000
2023-10-16 01:00:00;;;;;;;;;;;;;;;12739.693;-2944.801;0.449;10.143;-0.059
2023-10-16 01:15:00;;;;;;;;;;;;;;;12714.841;-2926.050;0.639;9.923;-0.007
2023-10-16 01:30:00;;;;;;;;;;;;;;;12657.868;-2829.604;0.446;9.935;0.000
2023-10-16 01:45:00;;;;;;;;;;;;;;;12658.608;-2860.129;0.560;10.076;0.000
2023-10-16 02:00:00;;;;;;;;;;;;;;;12658.582;-2815.600;0.865;10.489;0.000
2023-10-16 02:15:00;;;;;;;;;;;;;;;12671.123;-2852.358;0.809;10.276;-0.094
2023-10-16 02:30:00;;;;;;;;;;;;;;;12670.658;-2839.271;0.291;10.131;-0.005
2023-10-16 02:45:00;;;;;;;;;;;;;;;12666.874;-2855.421;0.706;10.222;0.000
2023-10-16 03:00:00;;;;;;;;;;;;;;;12665.808;-2864.068;0.359;9.733;-0.916
2023-10-16 03:15:00;;;;;;;;;;;;;;;12670.700;-2913.815;0.293;9.248;-0.906
2023-10-16 03:30:00;;;;;;;;;;;;;;;12669.600;-2916.982;0.424;9.040;-0.926
2023-10-16 03:45:00;;;;;;;;;;;;;;;12662.791;-2858.171;0.529;9.081;-0.842
2023-10-16 04:00:00;;;;;;;;;;;;;;;12663.301;-2876.869;0.263;8.569;-0.986
2023-10-16 04:15:00;;;;;;;;;;;;;;;12613.725;-2816.665;0.625;8.827;-0.010
2023-10-16 04:30:00;;;;;;;;;;;;;;;12594.149;-2826.525;1.123;9.739;0.605
2023-10-16 04:45:00;;;;;;;;;;;;;;;12601.485;-2814.559;0.940;10.691;0.158
2023-10-16 05:00:00;;;;;;;;;;;;;;;12639.924;-2878.057;0.707;10.902;0.000
2023-10-16 05:15:00;;;;;;;;;;;;;;;12628.085;-2870.253;1.231;11.099;0.000
2023-10-16 05:30:00;;;;;;;;;;;;;;;12630.470;-2884.269;0.664;11.401;0.000
2023-10-16 05:45:00;;;;;;;;;;;;;;;12651.070;-2927.994;0.359;11.441;0.000
2023-10-16 06:00:00;;;;;;;;;;;;;;;12710.950;-2876.053;0.555;11.396;0.000
2023-10-16 06:15:00;;;;;;;;;;;;;;;12685.634;-2856.373;0.397;11.509;0.000
2023-10-16 06:30:00;;;;;;;;;;;;;;;12763.667;-2902.438;0.342;11.541;0.000
2023-10-16 06:45:00;;;;;;;;;;;;;;;12737.407;-3071.043;0.259;11.581;0.000
2023-10-16 07:00:00;;;;;;;;;;;;;;;12789.937;-3164.468;0.159;11.641;0.000
2023-10-16 07:15:00;;;;;;;;;;;;;;;12770.333;-3193.629;0.457;11.676;0.000
2023-10-16 07:30:00;;;;;;;;;;;;;;;12759.935;-3091.584;1.161;11.957;0.185
2023-10-16 07:45:00;33.166;30.334;63.334;20.666;49.739;48.000;24.905;43.368;28.336;20.667;69.334;23.667;32.000;44.834;12739.627;-2959.817;1.501;12.545;1.114
2023-10-16 08:00:00;243.344;125.611;120.113;75.810;292.445;306.777;239.335;274.365;178.501;99.445;325.444;163.001;321.333;311.000;12783.516;362.475;1.693;12.897;3.083
2023-10-16 08:15:00;710.588;543.167;549.943;285.561;767.730;821.778;747.777;811.889;598.777;490.000;818.667;603.499;909.723;768.057;12756.335;6829.539;1.717;12.953;5.663
2023-10-16 08:30:00;1515.000;1148.556;1087.779;732.000;1629.320;1766.389;1596.086;1837.165;1355.611;1139.833;1813.499;1248.613;1941.333;1782.888;12746.477;17935.209;1.793;13.322;10.815
2023-10-16 08:45:00;2370.721;1952.222;1893.223;1044.883;2591.112;2640.611;2489.221;2771.111;1982.722;1909.112;2719.277;1989.389;2822.889;2665.611;12772.398;28222.186;2.055;13.909;14.119
2023-10-16 09:00:00;2273.447;1739.611;1713.443;983.000;2559.045;2404.723;2483.062;2664.311;1861.721;1710.667;2519.221;1788.389;2563.722;2816.500;12799.897;26484.641;2.474;14.207;12.684
2023-10-16 09:15:00;5727.111;4819.223;4786.055;2560.943;6429.001;5940.332;6228.523;6455.323;4980.389;4894.445;6276.055;4946.389;6328.277;7194.611;12703.742;73311.075;2.901;14.623;25.851
2023-10-16 09:30:00;5500.381;4735.944;4653.833;2450.709;6067.217;5929.555;6021.065;6274.777;4829.834;4738.167;6205.056;4760.332;6316.277;6863.888;12691.782;70808.791;2.575;14.939;26.467
2023-10-16 09:45:00;3553.221;3049.444;2953.221;1486.683;3716.475;4083.833;3780.705;4112.396;3108.221;2911.611;4247.722;3134.889;4337.113;4657.999;12680.940;45323.162;2.400;14.897;19.115
2023-10-16 10:00:00;8718.693;8003.000;7687.778;4048.229;9339.553;9780.499;9183.139;9771.984;8034.279;7858.389;10180.500;7959.333;10381.334;10662.279;12692.933;116345.726;3.352;15.017;41.298
2023-10-16 10:15:00;16372.607;15032.833;14621.277;7976.721;17876.557;17393.610;17406.130;18209.559;14956.499;14952.111;18149.889;14744.055;18709.501;18619.557;12706.382;217910.053;3.641;15.499;73.873
2023-10-16 10:30:00;17714.619;16482.167;16046.056;8602.557;19152.321;19471.000;18577.148;19624.175;16486.723;16532.612;20404.279;16399.444;20618.222;20250.221;12704.585;239281.163;3.443;15.734;81.251
2023-10-16 10:45:00;30973.492;29265.111;28326.779;15194.015;32949.419;34405.389;32698.622;34213.239;29110.557;29370.277;35977.167;28953.667;36457.055;34096.112;12711.404;423830.764;3.081;16.368;141.766
2023-10-16 11:00:00;26556.121;25207.388;24280.389;12858.205;27913.610;30331.611;27469.803;29139.975;25128.333;25265.779;31420.499;25075.667;32104.611;29892.610;12711.693;363024.997;2.645;17.051;124.095
2023-10-16 11:15:00;19091.683;18138.667;17450.167;9287.257;20208.888;21714.667;19592.152;21083.275;18136.500;18215.778;22718.333;18129.111;23079.667;21604.889;12701.685;259450.268;2.478;16.837;88.763
2023-10-16 11:30:00;23045.461;21392.889;20948.111;11263.759;24737.137;25419.777;23163.647;25140.610;21622.944;21730.889;26791.777;21682.001;27074.055;26106.223;12699.787;312733.603;2.879;16.647;107.209
2023-10-16 11:45:00;32351.625;30336.612;29448.112;15982.234;34623.081;35776.778;32718.362;35421.527;30119.500;30780.222;37495.555;30420.446;37889.889;36166.277;12694.610;440319.108;3.517;17.083;147.751
2023-10-16 12:00:00;64651.373;59363.389;58605.612;32668.149;68906.255;68863.223;66804.322;70126.271;59246.501;61165.722;73129.001;59219.445;73487.945;67619.999;12733.981;871381.196;3.685;19.003;292.744
2023-10-16 12:15:00;49387.803;46152.111;44940.889;24443.051;52456.574;53759.000;50964.409;54062.070;45699.223;46779.000;56520.500;45925.945;57682.834;53779.777;12721.571;671751.745;3.551;19.869;232.340
2023-10-16 12:30:00;35951.765;33232.169;32680.667;18060.701;38946.044;38211.999;36310.606;39379.341;33050.167;34083.721;40488.945;33283.555;40982.722;38572.279;12705.072;483341.647;3.031;18.144;162.015
2023-10-16 12:45:00;43418.948;40127.167;39515.999;21840.717;47066.957;46273.666;43869.001;47689.712;39862.001;41174.445;48833.555;40241.056;49636.333;46740.555;12719.502;586857.893;2.710;18.740;196.259
2023-10-16 13:00:00;39579.397;36380.665;35745.889;19962.009;42941.724;41884.333;39811.699;43361.165;36281.334;37391.945;44703.557;36627.611;45093.666;43095.055;12727.515;533332.710;2.689;18.862;183.252
2023-10-16 13:15:00;41922.129;38500.778;37776.889;21263.334;45551.382;44138.499;41850.194;46032.048;38117.833;39650.778;47575.445;39029.000;47870.779;45925.000;12723.242;566217.007;2.825;18.897;197.212
2023-10-16 13:30:00;48392.258;44867.777;44241.888;24649.110;52997.666;52194.000;47083.594;53024.476;45061.333;45881.444;55609.889;45440.611;55887.112;54466.444;12699.153;659259.553;2.523;19.233;224.353
2023-10-16 13:45:00;50646.777;47391.499;46183.055;25114.013;55154.200;56269.609;51450.645;55823.145;47058.056;47683.944;59348.445;47328.945;60142.333;60256.778;12716.170;699177.281;2.451;21.255;238.335
2023-10-16 14:00:00;12954.722;11474.833;11365.111;6228.304;14010.228;13790.890;13663.375;14312.587;11610.890;11774.112;14643.444;11561.167;14562.499;15464.167;12690.805;170237.889;1.831;20.667;58.570
2023-10-16 14:15:00;9752.498;8558.945;8465.223;4755.060;10543.158;10407.445;9836.831;10790.908;8657.555;8774.167;11112.666;8874.888;11276.111;11800.834;12707.574;127595.930;2.150;17.322;45.367
2023-10-16 14:30:00;38519.369;34805.277;34525.278;19465.961;42257.118;40948.999;37757.495;42043.221;35167.389;36168.833;44108.333;35788.388;43888.723;45194.001;12721.199;521654.525;1.931;18.625;186.419
2023-10-16 14:45:00;43410.790;39190.944;38768.168;21490.847;47308.978;46949.779;43916.782;47662.349;40180.777;40984.612;51108.611;40618.056;50668.721;53063.445;12680.268;596076.169;1.985;21.266;207.122
2023-10-16 15:00:00;21780.699;18712.501;18703.278;9906.273;22813.663;23225.667;24584.702;23553.898;19500.444;19461.223;24535.112;18971.221;24076.169;28660.112;12644.109;289842.881;1.533;21.516;88.322
2023-10-16 15:15:00;16500.936;14955.833;14733.445;8045.965;17829.667;18006.111;17412.946;18292.067;15183.443;15304.333;19121.223;15095.054;19102.611;20123.889;12651.643;221579.757;2.227;19.685;72.900
2023-10-16 15:30:00;25062.419;23366.222;22783.054;12433.131;26739.715;28017.389;25288.689;27560.603;23422.389;23583.722;29609.723;23684.111;29969.611;29340.888;12676.905;342058.643;2.497;17.995;118.087
2023-10-16 15:45:00;21374.134;19856.666;19234.000;10418.223;22473.797;24237.278;21911.247;23411.763;20076.501;20185.945;25528.167;20185.665;25760.611;24950.056;12728.976;290964.084;3.109;17.855;100.916
2023-10-16 16:00:00;31334.283;29713.612;28669.111;15771.806;33998.238;36119.667;29867.915;34232.073;29924.611;30804.500;38516.666;30940.667;38573.277;36239.721;12734.623;436616.798;2.925;17.075;148.752
2023-10-16 16:15:00;77886.689;76905.055;73682.500;40042.698;87471.779;88568.999;70829.333;85729.451;74785.778;76111.888;93160.555;77311.944;96924.445;86111.556;12707.443;1087974.039;2.332;20.515;370.140
2023-10-16 16:30:00;62460.444;56873.445;56066.389;33442.809;69349.298;62758.222;56752.045;68395.675;56275.333;60020.055;69057.555;58846.389;70514.277;59397.611;12636.955;822425.193;2.531;25.010;287.055
2023-10-16 16:45:00;77795.108;78858.667;73816.889;40216.597;83904.918;90762.445;70476.540;85846.711;77330.779;76686.779;94858.723;79316.556;99981.501;84068.501;12649.769;1101650.739;2.735;24.463;393.327
2023-10-16 17:00:00;44069.555;44454.667;40761.221;22547.295;48538.399;50208.389;40271.848;46495.599;42896.999;42227.389;52923.721;44603.221;56429.776;50355.389;12656.415;614557.239;2.716;23.305;226.833
2023-10-16 17:15:00;36424.667;34828.778;33130.500;18318.555;40843.258;38983.723;35080.374;39256.889;34041.667;34201.556;39821.277;34841.334;43687.333;38575.501;12721.212;492970.380;2.405;21.256;182.755
2023-10-16 17:30:00;23621.473;22893.499;21123.722;11600.010;27241.246;25172.777;23241.223;25589.803;22015.555;22300.167;23435.500;23063.222;28471.500;23379.445;12718.625;313818.097;1.775;19.001;121.686
2023-10-16 17:45:00;18211.556;17276.111;15672.445;8764.191;20961.111;16501.389;18535.378;19598.604;17082.221;16461.446;17729.611;17539.222;19384.833;12649.500;12687.499;228794.140;1.075;17.879;105.023
2023-10-16 18:00:00;7729.105;5766.390;5716.777;3530.222;9238.577;6359.500;7783.896;8370.411;5381.777;5904.389;6992.445;5191.833;7728.611;6611.057;12665.449;86426.257;0.797;16.095;31.653
2023-10-16 18:15:00;3129.617;2593.610;2557.889;1284.737;3661.402;3486.445;3085.460;3652.554;2673.333;2631.223;3655.445;2710.333;3823.945;3773.668;12682.477;38213.184;0.582;13.837;13.897
2023-10-16 18:30:00;772.203;411.279;448.667;292.889;845.437;911.890;797.971;939.483;567.111;441.723;917.611;581.945;912.000;900.387;12712.722;6218.265;0.823;12.589;1.769
2023-10-16 18:45:00;66.444;30.445;31.167;33.333;77.231;85.111;81.378;107.905;35.001;24.889;62.444;27.779;94.667;86.334;12702.678;-4041.751;1.477;11.704;-1.546
2023-10-16 19:00:00;17.777;20.000;16.667;18.333;18.333;20.000;16.667;13.555;16.667;20.000;20.000;20.000;20.000;20.000;12717.987;-4813.194;1.287;10.994;-2.200
2023-10-16 19:15:00;;;;;;;;;;;;;;;12747.620;-2959.623;1.139;10.891;-2.000
2023-10-16 19:30:00;;;;;;;;;;;;;;;12730.643;-3161.560;1.293;10.969;-1.002
2023-10-16 19:45:00;;;;;;;;;;;;;;;12755.700;-3030.041;0.942;11.241;-0.820
2023-10-16 20:00:00;;;;;;;;;;;;;;;12785.072;-3077.672;0.903;11.487;-0.646
2023-10-16 20:15:00;;;;;;;;;;;;;;;12773.081;-3129.478;0.715;11.328;-0.987
2023-10-16 20:30:00;;;;;;;;;;;;;;;12764.072;-3148.029;1.265;11.519;-0.360
2023-10-16 20:45:00;;;;;;;;;;;;;;;12773.987;-3146.896;1.145;11.439;-0.785
2023-10-16 21:00:00;;;;;;;;;;;;;;;12797.991;-3138.433;1.551;11.783;-0.059
2023-10-16 21:15:00;;;;;;;;;;;;;;;12792.457;-3095.289;1.663;11.756;0.000
2023-10-16 21:30:00;;;;;;;;;;;;;;;12697.757;-3114.445;0.871;11.841;-0.032
2023-10-16 21:45:00;;;;;;;;;;;;;;;12692.956;-3110.959;0.611;11.349;-1.400
2023-10-16 22:00:00;;;;;;;;;;;;;;;12638.209;-3016.262;0.815;10.972;-1.000
2023-10-16 22:15:00;;;;;;;;;;;;;;;12653.525;-3078.533;1.142;10.841;-0.961
2023-10-16 22:30:00;;;;;;;;;;;;;;;12682.952;-2989.858;1.342;11.167;-0.427
2023-10-16 22:45:00;;;;;;;;;;;;;;;12708.831;-2938.309;1.153;10.943;-0.653
2023-10-16 23:00:00;;;;;;;;;;;;;;;12725.769;-2958.246;1.420;11.190;0.000
2023-10-16 23:15:00;;;;;;;;;;;;;;;12747.723;-3002.533;1.017;10.852;-0.684
2023-10-16 23:30:00;;;;;;;;;;;;;;;12730.203;-3004.126;0.834;10.173;-1.452
2023-10-16 23:45:00;;;;;;;;;;;;;;;12730.648;-3003.511;0.928;9.295;-2.000
2023-10-17 00:00:00;;;;;;;;;;;;;;;12747.071;-2991.894;0.849;8.981;-1.474
2023-10-17 00:15:00;;;;;;;;;;;;;;;12674.495;-2932.127;1.051;9.283;-0.447
2023-10-17 00:30:00;;;;;;;;;;;;;;;12656.963;-2942.211;1.003;9.855;-0.109
2023-10-17 00:45:00;;;;;;;;;;;;;;;12680.269;-2922.532;1.166;9.181;-1.000
2023-10-17 01:00:00;;;;;;;;;;;;;;;12699.929;-2989.184;0.701;8.697;-1.447
2023-10-17 01:15:00;;;;;;;;;;;;;;;12691.695;-2971.239;0.731;7.763;-2.055
2023-10-17 01:30:00;;;;;;;;;;;;;;;12699.635;-2953.504;0.752;7.228;-1.963
2023-10-17 01:45:00;;;;;;;;;;;;;;;12718.457;-2966.823;0.136;7.167;-1.022
2023-10-17 02:00:00;;;;;;;;;;;;;;;12728.428;-2941.512;0.173;7.227;-1.000
2023-10-17 02:15:00;;;;;;;;;;;;;;;12748.045;-3003.417;0.205;6.709;-1.232
2023-10-17 02:30:00;;;;;;;;;;;;;;;12744.831;-2989.707;0.431;6.118;-1.326
2023-10-17 02:45:00;;;;;;;;;;;;;;;12683.061;-2975.380;0.604;5.889;-1.104
2023-10-17 03:00:00;;;;;;;;;;;;;;;12668.034;-2943.789;0.565;5.321;-1.428
2023-10-17 03:15:00;;;;;;;;;;;;;;;12680.155;-2974.317;0.824;5.507;-0.359
2023-10-17 03:30:00;;;;;;;;;;;;;;;12682.082;-3021.071;0.722;6.345;0.000
2023-10-17 03:45:00;;;;;;;;;;;;;;;12683.848;-2976.131;0.671;6.734;0.000
2023-10-17 04:00:00;;;;;;;;;;;;;;;12672.431;-2962.549;0.806;7.629;0.864
