Timestamp;Carnes Creek - Inverter 4 - AC power [W] - P_AC;Carnes Creek - Inverter 11 - AC power [W] - P_AC;Carnes Creek - Inverter 13 - AC power [W] - P_AC;Carnes Creek - Inverter 8 - AC power [W] - P_AC;Carnes Creek - Inverter 12 - AC power [W] - P_AC;Carnes Creek - Inverter 9 - AC power [W] - P_AC;Carnes Creek - Inverter 1 - AC power [W] - P_AC;Carnes Creek - Inverter 2 - AC power [W] - P_AC;Carnes Creek - Inverter 5 - AC power [W] - P_AC;Carnes Creek - Inverter 6 - AC power [W] - P_AC;Carnes Creek - Inverter 7 - AC power [W] - P_AC;Carnes Creek - Inverter 3 - AC power [W] - P_AC;Carnes Creek - Inverter 10 - AC power [W] - P_AC;Carnes Creek - Inverter 14 - AC power [W] - P_AC;Carnes Creek - Schneider Electric PM5560 605064978 - Voltage L1L2 [V] - M_AC_U_L1L2;Carnes Creek - Schneider Electric PM5560 605064978 - Power [W] - M_AC_P;Carnes Creek - POA - Irradiance [Wh/m²] - SRAD;Carnes Creek - Lufft WS600 - Temperature [°C] - T;Carnes Creek - Lufft WS600 - Wind speed [m/s] - E_W_S
2023-10-16 16:00:00;7569.900;5724.944;4831.889;6755.334;6100.000;5623.445;5861.167;5628.133;5993.467;5836.933;6022.221;5582.067;5984.667;4435.278;13017.799;75684.422;21.630;18.469;4.539
2023-10-16 16:15:00;21658.745;20479.443;16342.111;21462.833;20953.055;20600.722;21652.800;21068.367;20535.655;21465.333;21574.722;20913.900;20771.777;15144.666;13055.958;278475.589;91.061;15.612;4.441
2023-10-16 16:30:00;38538.467;40701.555;32487.000;40455.943;41147.611;40432.279;43066.200;42520.900;40669.333;42920.911;42375.055;41835.333;40568.056;30132.499;13086.849;551162.812;183.419;15.167;3.185
2023-10-16 16:45:00;49306.767;60156.555;45611.777;59673.222;58773.500;63031.611;62548.867;62559.867;60945.422;68608.322;67473.889;64186.300;61974.111;43731.055;13085.235;824223.162;308.211;15.421;2.523
2023-10-16 17:00:00;26419.889;31825.112;24588.555;30853.667;31331.278;33123.500;31570.922;31446.267;31275.333;34047.000;34610.499;32444.645;32640.945;23150.388;13075.338;424583.947;162.533;15.789;2.763
2023-10-16 17:15:00;20670.667;25634.111;19428.611;24902.833;25044.223;26055.000;24493.600;24592.367;24605.067;26744.900;27455.278;26033.255;25589.944;17970.611;13011.755;334576.372;135.453;15.811;2.365
2023-10-16 17:30:00;43149.700;52701.388;39111.111;52830.166;49912.056;55630.611;45120.133;51689.789;50497.478;56185.333;58569.612;56579.155;54503.945;37194.667;12982.965;697959.925;294.165;16.373;2.121
2023-10-16 17:45:00;19181.689;23361.167;17978.279;22805.777;23148.000;23873.389;13499.755;20002.067;21857.845;23755.633;24491.167;23237.233;23372.721;16991.834;12914.498;290353.767;137.144;16.511;2.372
2023-10-16 18:00:00;6144.267;7813.001;6045.333;7322.833;8121.999;7582.889;5405.945;5589.600;7577.267;7670.133;7596.611;6081.267;7665.555;5672.889;12856.387;90021.776;43.985;16.201;1.263
2023-10-16 18:15:00;1551.800;1804.500;1448.834;1590.055;2057.611;1633.389;1642.367;1680.100;1861.900;2002.000;1689.945;1670.133;1668.000;1230.611;12844.161;18775.891;9.916;15.897;0.469
2023-10-16 18:30:00;415.622;441.555;434.778;398.555;651.666;320.500;399.133;451.067;544.745;635.789;356.056;431.233;368.444;429.722;12907.221;1410.679;2.270;15.744;0.351
2023-10-16 18:45:00;28.933;35.611;33.889;24.222;75.722;25.055;27.111;33.867;34.000;46.133;20.000;25.067;26.889;26.611;12959.885;-7012.621;-0.993;15.388;0.993
2023-10-16 19:00:00;16.667;20.000;20.000;20.000;20.000;20.000;20.000;13.333;20.000;20.000;20.000;19.000;13.333;18.333;12938.945;-6755.589;-1.000;15.071;1.424
2023-10-16 19:15:00;;;;;;;;;;;;;;;12952.966;-3950.416;-0.965;14.949;1.525
2023-10-16 19:30:00;;;;;;;;;;;;;;;12899.265;-3909.313;-0.003;15.036;2.251
2023-10-16 19:45:00;;;;;;;;;;;;;;;12904.870;-4007.917;0.000;15.087;1.991
2023-10-16 20:00:00;;;;;;;;;;;;;;;12939.504;-3972.150;-0.773;14.973;1.494
2023-10-16 20:15:00;;;;;;;;;;;;;;;12969.215;-3988.535;-1.000;14.628;1.437
2023-10-16 20:30:00;;;;;;;;;;;;;;;12938.297;-3992.145;-0.605;14.418;1.313
2023-10-16 20:45:00;;;;;;;;;;;;;;;12908.455;-3798.807;0.000;14.467;1.579
2023-10-16 21:00:00;;;;;;;;;;;;;;;12931.563;-3781.178;0.000;14.542;1.133
2023-10-16 21:15:00;;;;;;;;;;;;;;;12947.549;-3772.276;-0.993;14.451;0.999
2023-10-16 21:30:00;;;;;;;;;;;;;;;12949.050;-3774.458;-1.000;14.368;0.942
2023-10-16 21:45:00;;;;;;;;;;;;;;;12933.675;-3585.503;-0.015;13.981;1.101
2023-10-16 22:00:00;;;;;;;;;;;;;;;12918.757;-3699.678;-0.647;13.820;0.450
2023-10-16 22:15:00;;;;;;;;;;;;;;;12931.531;-3674.125;-1.000;13.671;0.603
2023-10-16 22:30:00;;;;;;;;;;;;;;;12939.589;-3638.333;-0.961;13.934;0.201
2023-10-16 22:45:00;;;;;;;;;;;;;;;13015.206;-3711.532;-0.803;13.853;0.353
2023-10-16 23:00:00;;;;;;;;;;;;;;;13002.023;-3789.490;0.000;13.165;0.689
2023-10-16 23:15:00;;;;;;;;;;;;;;;13000.064;-3691.311;-0.229;13.218;0.653
2023-10-16 23:30:00;;;;;;;;;;;;;;;12970.212;-3679.427;-0.765;12.960;0.696
2023-10-16 23:45:00;;;;;;;;;;;;;;;12974.158;-3737.673;-0.469;12.880;0.969
2023-10-17 00:00:00;;;;;;;;;;;;;;;12983.025;-3731.413;-1.948;12.619;0.789
2023-10-17 00:15:00;;;;;;;;;;;;;;;12927.657;-3706.785;-1.526;12.425;0.955
2023-10-17 00:30:00;;;;;;;;;;;;;;;12930.844;-3688.566;-1.097;12.377;1.228
2023-10-17 00:45:00;;;;;;;;;;;;;;;12982.680;-3603.585;-0.849;12.224;1.399
2023-10-17 01:00:00;;;;;;;;;;;;;;;13051.143;-3702.713;-0.889;12.022;1.537
2023-10-17 01:15:00;;;;;;;;;;;;;;;13063.034;-3563.901;-0.629;11.828;1.412
2023-10-17 01:30:00;;;;;;;;;;;;;;;13090.751;-3571.989;-1.649;11.381;1.102
2023-10-17 01:45:00;;;;;;;;;;;;;;;13101.469;-3479.270;-2.000;11.213;0.490
2023-10-17 02:00:00;;;;;;;;;;;;;;;13124.589;-3515.162;-1.323;11.086;0.941
2023-10-17 02:15:00;;;;;;;;;;;;;;;13121.579;-3537.657;0.000;11.225;1.625
2023-10-17 02:30:00;;;;;;;;;;;;;;;13045.993;-3445.427;-0.245;11.244;1.487
2023-10-17 02:45:00;;;;;;;;;;;;;;;13066.120;-3485.987;-1.624;11.143;1.101
2023-10-17 03:00:00;;;;;;;;;;;;;;;13060.712;-3456.932;-2.227;11.195;0.594
2023-10-17 03:15:00;;;;;;;;;;;;;;;13079.054;-3509.472;-2.047;11.075;0.746
2023-10-17 03:30:00;;;;;;;;;;;;;;;13077.493;-3493.372;-1.750;10.731;0.895
2023-10-17 03:45:00;;;;;;;;;;;;;;;13074.187;-3572.655;-0.232;10.985;1.273
2023-10-17 04:00:00;;;;;;;;;;;;;;;13075.398;-3553.123;-0.613;10.953;0.660
2023-10-17 04:15:00;;;;;;;;;;;;;;;13069.611;-3631.133;-1.000;10.576;0.586
2023-10-17 04:30:00;;;;;;;;;;;;;;;13043.160;-3551.125;-1.000;10.433;0.693
2023-10-17 04:45:00;;;;;;;;;;;;;;;13052.615;-3585.650;-0.741;10.163;0.805
2023-10-17 05:00:00;;;;;;;;;;;;;;;13020.633;-3462.596;-1.000;9.931;0.511
2023-10-17 05:15:00;;;;;;;;;;;;;;;12970.819;-3635.975;-1.000;10.070;0.351
2023-10-17 05:30:00;;;;;;;;;;;;;;;13018.415;-3697.901;-0.437;9.863;0.386
2023-10-17 05:45:00;;;;;;;;;;;;;;;13027.494;-3748.399;-0.519;9.424;0.543
2023-10-17 06:00:00;;;;;;;;;;;;;;;13006.388;-3699.499;-0.807;9.144;0.645
2023-10-17 06:15:00;;;;;;;;;;;;;;;12971.074;-3858.875;0.220;9.078;0.583
2023-10-17 06:30:00;;;;;;;;;;;;;;;13041.462;-3759.314;1.000;8.817;0.987
2023-10-17 06:45:00;;;;;;;;;;;;;;;12942.991;-3811.983;1.000;9.376;0.662
2023-10-17 07:00:00;;;;;;;;;;;;;;;13010.623;-3856.487;0.405;9.559;0.881
2023-10-17 07:15:00;;;;;;;;;;;;;;;12929.383;-3694.863;0.000;9.618;1.093
2023-10-17 07:30:00;84.800;88.057;87.081;49.417;134.806;46.917;66.533;60.500;83.333;128.650;45.083;76.733;50.500;89.750;12909.902;-3209.968;1.289;9.751;1.111
2023-10-17 07:45:00;610.811;613.833;502.945;578.055;730.166;544.500;579.367;561.600;615.533;731.511;589.278;558.633;553.611;462.945;12914.101;4538.519;5.409;9.927;1.403
2023-10-17 08:00:00;2407.389;2436.557;2003.389;2326.389;2688.332;2291.167;2379.867;2382.800;2502.167;2661.933;2336.223;2422.545;2308.723;1807.333;13006.576;29255.480;15.681;10.223;0.900
2023-10-17 08:15:00;4700.800;4940.666;3891.889;4744.055;5239.501;4758.333;4868.167;4786.067;4774.500;5111.367;4837.001;4805.133;4807.278;3469.055;13002.899;61186.782;26.705;10.329;1.025
2023-10-17 08:30:00;8063.555;8516.111;6786.500;8269.500;8830.000;8338.778;8283.345;8210.233;8136.000;8698.045;8460.167;8185.133;8421.389;6175.055;12972.568;108018.353;41.809;10.260;1.381
2023-10-17 08:45:00;12915.467;13507.833;10960.001;12978.222;14041.945;13118.889;13452.667;13246.555;12832.533;13591.267;13384.943;13110.967;13373.222;10236.055;13016.829;174518.258;62.842;10.415;1.066
2023-10-17 09:00:00;23702.933;26805.445;21452.222;24723.277;27561.167;25622.001;23298.255;23501.433;23797.867;25145.467;25337.667;23610.211;26554.888;19688.777;13006.228;334295.237;112.137;10.647;0.881
2023-10-17 09:15:00;22381.167;25562.056;19842.890;25171.944;25916.055;25407.556;21045.667;21592.289;22972.200;24743.167;25784.612;21923.267;25615.611;17916.166;12986.296;317950.780;109.975;10.709;1.494
2023-10-17 09:30:00;21993.322;23030.445;18567.833;22249.389;23767.611;22405.055;22599.011;22163.300;21719.489;22727.133;22782.001;21995.333;22854.167;17121.390;13032.895;298485.629;100.560;10.667;1.348
2023-10-17 09:45:00;23211.145;24339.667;19472.945;23619.277;24998.221;23407.833;23261.567;22678.600;22511.433;23452.822;23873.944;22502.022;24048.778;18150.667;13092.850;311553.195;102.559;10.876;0.999
2023-10-17 10:00:00;41726.467;36228.723;28222.722;39199.166;36622.389;36633.888;40065.067;39007.745;38890.745;39288.967;39520.500;38730.122;37106.333;26460.611;13087.914;511215.075;165.645;11.055;1.083
2023-10-17 10:15:00;23319.867;23066.833;18514.889;23724.278;23936.333;22840.778;21978.267;21447.100;21951.489;22936.800;23683.167;21443.122;23375.111;17287.611;13051.067;301463.944;102.085;10.974;0.597
2023-10-17 10:30:00;46887.767;38999.722;28182.000;44456.389;37719.056;41950.778;46112.267;44395.911;45655.733;47464.067;47083.223;43930.867;41346.278;25694.723;13050.199;574545.785;204.238;11.121;0.740
2023-10-17 10:45:00;74306.789;99520.777;85186.889;95623.277;106429.611;95811.611;82947.800;80566.067;74359.067;82856.967;97243.223;75788.333;95136.167;78812.389;13082.460;1217668.766;392.811;11.414;0.454
2023-10-17 11:00:00;72022.955;57368.334;42714.778;72976.055;56121.666;68028.723;72666.833;72373.333;69815.155;73862.033;77570.555;72602.445;62716.834;39071.000;13078.571;904981.565;328.386;11.660;0.679
2023-10-17 11:15:00;56510.167;52631.833;42554.833;53468.779;53911.612;52280.333;56796.878;56007.378;54405.600;56159.200;55690.000;55262.033;53193.945;40720.333;13057.103;733878.093;243.447;11.743;1.126
2023-10-17 11:30:00;55783.011;52680.388;42328.000;54153.555;53719.611;52868.277;58225.233;56748.589;54802.867;57554.400;57181.722;55776.078;53256.556;39863.667;13062.619;739708.634;252.389;12.276;0.921
2023-10-17 11:45:00;82120.733;92375.111;65925.778;95328.832;89203.611;95839.555;79081.367;79025.045;84385.867;92238.200;97570.444;79672.900;97680.945;60211.445;13020.071;1186369.537;416.485;13.274;0.897
2023-10-17 12:00:00;53828.822;55031.278;43158.223;53682.945;55890.665;54420.945;54700.700;54264.533;52661.767;54999.533;55727.555;53948.633;55456.167;40215.777;12961.784;730521.394;243.472;13.499;0.786
2023-10-17 12:15:00;36517.167;37447.777;29264.556;37477.889;37798.389;37534.999;37257.267;36952.445;36877.978;38696.933;39072.000;37229.467;37935.778;27307.112;13011.057;502202.701;169.111;13.153;1.533
2023-10-17 12:30:00;75210.667;74067.389;60250.667;71045.111;76541.277;71814.000;77581.745;76670.867;74627.800;76517.933;74588.778;77504.333;73379.500;56305.111;13090.031;1010434.138;329.269;13.653;1.035
2023-10-17 12:45:00;81766.667;89581.000;74099.834;81073.333;93152.000;84001.612;87511.822;86108.900;79863.122;81452.767;82552.945;84514.433;87930.055;70095.667;13075.833;1156094.660;357.295;14.108;1.120
2023-10-17 13:00:00;58837.355;63539.723;52247.834;59764.945;66137.777;61272.333;61569.155;60692.067;58183.900;61482.400;61642.667;60963.467;63667.166;50365.334;12990.631;831996.459;271.895;13.928;1.452
2023-10-17 13:15:00;120926.300;134955.111;109100.500;133036.667;138698.778;136548.833;125190.900;128450.167;114014.067;122825.300;136000.222;130873.000;135621.667;103256.500;13067.331;1760206.235;573.195;14.702;1.453
2023-10-17 13:30:00;114117.755;135732.221;104939.278;136124.944;134748.777;137996.333;126291.267;128154.278;119519.500;133173.000;145240.389;121310.067;137570.222;97401.111;13076.939;1760386.621;618.669;15.195;1.954
2023-10-17 13:45:00;115066.300;105803.278;81843.222;117228.722;104192.167;116369.389;129865.022;127432.467;119169.700;129316.733;130036.833;127639.867;109959.945;79210.389;13093.352;1586329.129;577.517;15.309;1.566
2023-10-17 14:00:00;106305.467;125365.056;100204.278;117490.389;127288.833;124990.111;123212.233;120053.778;115245.555;126621.245;127158.555;120615.200;123663.445;93974.500;13068.127;1641748.965;559.184;15.875;0.949
2023-10-17 14:15:00;102678.367;123404.611;98526.222;115546.833;125118.611;123244.499;121787.000;118972.367;113878.033;125276.233;126130.889;119241.267;121018.167;92637.055;13018.377;1618971.929;554.743;16.301;0.895
2023-10-17 14:30:00;114509.133;142164.279;113601.555;131146.833;144391.111;141407.111;139617.789;136363.478;130387.945;144044.733;145038.166;136395.867;138971.611;106860.945;13001.263;1854008.866;644.155;16.509;1.018
2023-10-17 14:45:00;89938.567;117138.223;93834.389;104873.722;117985.444;113900.445;113754.533;111374.333;106368.455;118211.900;117090.499;111024.355;111671.500;85053.001;12973.818;1513175.947;528.685;16.975;1.053
2023-10-17 15:00:00;82203.633;105414.445;85026.056;97821.000;107095.666;104038.834;103484.833;101138.300;97188.000;107752.633;108397.945;102271.033;102442.945;78900.222;13013.887;1378456.871;478.396;17.181;0.979
2023-10-17 15:15:00;79173.233;103382.667;82621.388;95183.611;106159.333;103947.223;101397.700;99823.389;94936.000;105352.100;106022.833;98742.267;101008.167;78098.445;13044.549;1346730.207;467.084;17.414;1.173
2023-10-17 15:30:00;64315.667;81227.389;65463.723;74983.389;82717.167;80284.112;80235.267;78647.933;75402.833;82268.333;83331.111;77751.122;79645.388;60931.556;12982.579;1062248.813;363.148;17.555;0.622
2023-10-17 15:45:00;49465.267;60144.500;48691.444;57018.334;62204.723;61052.056;60619.233;59725.433;57216.067;62069.711;62357.056;59012.267;60147.944;45739.833;13030.072;802217.544;271.179;17.473;0.919
2023-10-17 16:00:00;32345.167;34495.777;27944.001;34522.112;35243.111;34592.056;35141.167;34430.900;33613.967;35567.967;36497.667;34380.345;34825.723;26136.222;13021.941;462241.241;157.065;17.367;0.888
2023-10-17 16:15:00;41118.000;49957.889;39748.945;47092.500;50282.556;50841.223;51113.633;50598.433;48274.500;52274.867;52209.722;49572.000;50635.500;37628.667;13050.163;666664.611;235.247;17.386;1.127
2023-10-17 16:30:00;69011.133;97068.999;75549.889;86677.055;93355.723;96563.277;94453.855;93307.955;89000.600;98938.767;98689.279;94888.733;95933.111;71021.445;13073.012;1247832.445;440.142;17.568;1.545
2023-10-17 16:45:00;73183.667;104313.889;78530.000;96291.167;98216.944;108837.889;103581.333;103287.367;100083.611;113392.933;112315.445;107363.733;107291.499;75560.057;13074.963;1375664.227;508.859;18.027;1.180
2023-10-17 17:00:00;48041.767;64394.667;47342.222;62161.555;59920.945;69120.999;62978.133;63284.667;62038.900;70505.967;71601.611;67419.489;67766.055;45828.889;13021.927;848443.325;329.005;18.066;0.910
2023-10-17 17:15:00;38604.200;51435.499;36972.223;50559.612;46357.000;55911.111;50430.067;50371.200;50585.467;58087.833;58494.889;57581.700;53668.166;35256.333;12961.511;691419.197;285.776;18.014;0.880
2023-10-17 17:30:00;31038.500;38002.055;27385.445;39097.611;34870.222;40934.778;29855.833;37703.133;36532.667;41764.500;43842.111;42659.567;40044.333;26151.945;12898.271;502891.868;230.985;18.091;1.151
2023-10-17 17:45:00;14323.067;17272.499;12946.444;17224.555;16860.000;17946.500;7919.200;13461.067;16950.600;18123.767;18696.055;17760.467;17371.055;12186.945;12885.507;212297.333;109.881;17.784;1.231
2023-10-17 18:00:00;6225.478;10347.390;7943.056;10111.278;10598.112;10219.611;4591.033;4832.033;9363.200;9882.167;10420.333;5794.333;10196.888;7340.833;12871.913;111100.825;69.385;17.463;1.071
2023-10-17 18:15:00;1920.000;3226.556;2516.722;2744.667;3461.111;2692.279;1969.945;2017.867;2302.467;2508.700;2488.889;2056.333;3099.777;2292.555;12895.638;29861.733;7.997;17.031;0.525
2023-10-17 18:30:00;417.833;325.834;444.889;332.778;620.278;324.333;328.900;382.867;502.400;551.145;301.389;427.400;302.056;403.833;12865.310;1022.613;-0.563;16.596;0.836
2023-10-17 18:45:00;36.267;28.333;21.945;30.889;50.000;34.055;21.867;24.000;39.800;44.667;28.055;26.333;28.500;27.500;12886.817;-6988.209;-3.343;16.073;1.011
2023-10-17 19:00:00;19.167;20.000;20.000;20.000;20.000;20.000;20.000;20.000;20.000;20.000;20.000;16.667;17.778;18.667;12875.072;-7349.009;-3.333;16.045;0.892
2023-10-17 19:15:00;;;;;;;;;;;;;;;12892.253;-3815.241;-2.753;15.584;0.744
2023-10-17 19:30:00;;;;;;;;;;;;;;;12905.701;-3841.127;-2.000;15.072;0.541
2023-10-17 19:45:00;;;;;;;;;;;;;;;12924.633;-3802.857;-2.045;14.645;0.688
2023-10-17 20:00:00;;;;;;;;;;;;;;;12952.007;-3691.967;-1.645;14.379;0.705
2023-10-17 20:15:00;;;;;;;;;;;;;;;12974.359;-3909.797;-1.469;14.105;0.385
2023-10-17 20:30:00;;;;;;;;;;;;;;;12981.161;-3799.853;-0.916;13.772;0.981
2023-10-17 20:45:00;;;;;;;;;;;;;;;12956.607;-3450.046;-1.778;13.331;0.559
2023-10-17 21:00:00;;;;;;;;;;;;;;;12976.962;-3645.838;-0.291;13.233;1.182
2023-10-17 21:15:00;;;;;;;;;;;;;;;12943.205;-3899.648;0.000;13.052;1.166
2023-10-17 21:30:00;;;;;;;;;;;;;;;12942.977;-3850.915;-0.896;12.792;0.846
2023-10-17 21:45:00;;;;;;;;;;;;;;;12958.560;-3676.553;-1.000;12.593;0.631
2023-10-17 22:00:00;;;;;;;;;;;;;;;12935.023;-3638.871;-0.997;12.419;0.783
2023-10-17 22:15:00;;;;;;;;;;;;;;;12935.408;-3647.484;-0.679;12.279;0.733
2023-10-17 22:30:00;;;;;;;;;;;;;;;12930.741;-3642.930;-1.082;12.112;0.735
2023-10-17 22:45:00;;;;;;;;;;;;;;;13004.837;-3628.143;-1.459;11.837;1.012
2023-10-17 23:00:00;;;;;;;;;;;;;;;13025.937;-3685.200;-2.113;11.333;0.639
2023-10-17 23:15:00;;;;;;;;;;;;;;;13013.385;-3692.558;-1.580;11.261;0.012
2023-10-17 23:30:00;;;;;;;;;;;;;;;13010.273;-3666.359;-1.497;10.971;0.487
2023-10-17 23:45:00;;;;;;;;;;;;;;;13003.549;-3499.780;-1.731;10.755;0.047
2023-10-18 00:00:00;;;;;;;;;;;;;;;13019.908;-3498.504;-0.874;10.625;0.031
2023-10-18 00:15:00;;;;;;;;;;;;;;;12977.258;-3496.904;-0.483;10.376;0.539
2023-10-18 00:30:00;;;;;;;;;;;;;;;13004.109;-3541.847;-0.662;9.407;0.519
2023-10-18 00:45:00;;;;;;;;;;;;;;;13031.665;-3626.454;0.000;9.239;0.306
2023-10-18 01:00:00;;;;;;;;;;;;;;;13048.719;-3542.872;0.000;9.415;0.187
2023-10-18 01:15:00;;;;;;;;;;;;;;;13058.625;-3470.867;0.000;9.189;0.625
2023-10-18 01:30:00;;;;;;;;;;;;;;;13067.568;-3481.479;-0.297;8.768;0.177
2023-10-18 01:45:00;;;;;;;;;;;;;;;13073.206;-3509.865;-1.000;8.926;0.038
2023-10-18 02:00:00;;;;;;;;;;;;;;;13078.816;-3405.221;-0.262;8.913;0.655
2023-10-18 02:15:00;;;;;;;;;;;;;;;13062.127;-3433.850;-0.077;8.855;0.137
2023-10-18 02:30:00;;;;;;;;;;;;;;;13071.742;-3359.296;-0.171;8.993;0.194
2023-10-18 02:45:00;;;;;;;;;;;;;;;13084.799;-3480.727;0.603;8.852;0.516
2023-10-18 03:00:00;;;;;;;;;;;;;;;13082.901;-3431.529;0.829;8.927;0.901
2023-10-18 03:15:00;;;;;;;;;;;;;;;13075.613;-3424.603;0.000;8.901;0.585
2023-10-18 03:30:00;;;;;;;;;;;;;;;13074.512;-3483.750;0.000;9.228;0.068
2023-10-18 03:45:00;;;;;;;;;;;;;;;13075.917;-3486.484;0.000;9.420;0.076
2023-10-18 04:00:00;;;;;;;;;;;;;;;13101.234;-3524.309;0.000;9.441;0.009
2023-10-18 04:15:00;;;;;;;;;;;;;;;13089.255;-3555.841;0.000;9.547;0.026
2023-10-18 04:30:00;;;;;;;;;;;;;;;13081.300;-3545.217;0.000;9.681;0.269
2023-10-18 04:45:00;;;;;;;;;;;;;;;13071.376;-3679.070;0.000;9.800;0.519
2023-10-18 05:00:00;;;;;;;;;;;;;;;13051.451;-3595.412;0.000;9.645;0.652
2023-10-18 05:15:00;;;;;;;;;;;;;;;12977.537;-3528.031;0.000;9.392;0.629
2023-10-18 05:30:00;;;;;;;;;;;;;;;12964.378;-3711.756;0.000;9.273;0.501
2023-10-18 05:45:00;;;;;;;;;;;;;;;12943.077;-3668.868;0.000;9.199;0.557
2023-10-18 06:00:00;;;;;;;;;;;;;;;12964.256;-3557.960;0.000;9.133;0.339
2023-10-18 06:15:00;;;;;;;;;;;;;;;12940.943;-3546.594;0.000;8.977;0.725
2023-10-18 06:30:00;;;;;;;;;;;;;;;13015.865;-3772.242;0.000;8.868;0.352
2023-10-18 06:45:00;;;;;;;;;;;;;;;12996.454;-3734.931;0.000;8.839;0.801
2023-10-18 07:00:00;;;;;;;;;;;;;;;12981.110;-3624.507;0.000;8.659;0.711
2023-10-18 07:15:00;;;;;;;;;;;;;;;12935.323;-3856.202;0.000;8.573;0.847
2023-10-18 07:30:00;123.100;87.695;66.417;61.583;128.111;39.167;77.555;94.200;119.533;154.183;65.083;79.567;42.917;47.583;12934.468;-3065.539;0.775;8.485;0.841
2023-10-18 07:45:00;559.245;481.222;418.556;513.723;634.055;456.223;519.400;487.467;563.567;678.055;484.944;547.667;497.944;417.222;12927.337;3742.548;4.403;8.467;0.680
2023-10-18 08:00:00;2348.433;2237.778;1861.833;2171.445;2424.445;2162.278;2189.033;2192.667;2309.667;2541.667;2246.778;2273.300;2225.723;1580.000;12947.847;27121.975;14.693;8.622;0.595
2023-10-18 08:15:00;4259.733;4054.943;3074.611;4010.500;4173.333;3952.055;4607.233;4489.667;4248.955;4565.033;4244.889;4413.467;3906.667;2712.833;12952.351;52369.611;24.027;8.733;1.120
2023-10-18 08:30:00;7626.600;7837.166;6306.000;7632.333;8240.945;7653.667;7999.600;7907.267;7657.333;8087.978;7859.666;7819.978;7714.833;5688.278;12945.233;100601.193;39.305;8.795;0.981
2023-10-18 08:45:00;9580.000;10100.723;8068.943;9732.056;10504.166;9836.944;10141.933;9880.967;9603.900;10226.667;10007.223;9784.700;9944.111;7345.001;12959.597;129086.717;48.549;8.812;1.483
2023-10-18 09:00:00;11786.867;12312.833;10202.222;11755.555;12912.778;11850.666;12499.367;12271.211;11715.567;12359.600;12157.889;12041.700;12061.167;9743.055;12955.493;159556.967;57.585;8.853;1.546
2023-10-18 09:15:00;22751.755;19107.945;14461.611;20146.445;19184.945;19786.001;24555.500;23982.733;22174.867;22473.267;21408.056;23439.267;19530.222;12736.556;13029.355;279061.117;99.047;8.786;1.697
2023-10-18 09:30:00;43766.645;35803.999;24717.778;39474.945;33828.389;39190.723;43556.322;44384.500;42543.667;43656.000;42187.223;44361.267;38045.167;21067.333;13003.137;530668.910;189.333;8.635;1.534
2023-10-18 09:45:00;52931.467;39403.111;30613.889;41524.112;39507.889;40709.945;52126.133;53835.867;49697.455;49528.655;45923.055;53879.822;40486.666;28267.001;13035.821;612105.797;211.971;8.825;1.515
2023-10-18 10:00:00;46453.789;47765.390;38679.055;46449.833;49438.111;46830.611;43035.433;43954.133;45329.767;48100.100;49225.667;44738.111;48243.889;35617.001;13085.989;627962.982;218.837;9.042;1.374
2023-10-18 10:15:00;94987.300;93283.445;61737.167;84066.833;85827.889;102513.556;86589.967;90726.900;93994.533;98508.611;104173.833;94053.200;105541.779;56545.223;13098.813;1250059.180;463.067;9.436;1.091
2023-10-18 10:30:00;40957.011;74595.333;69717.001;55435.556;82368.999;62424.111;37292.833;37252.000;41741.100;46815.733;53228.445;37655.445;70542.555;71996.055;13022.402;774023.521;221.063;9.583;1.483
