Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,Inverter_1,Inverter_2,Inverter_3,Inverter_4,Inverter_5,Day/Night
2023-10-02 09:30:00,529.8013,80.43169,3,0.013702,1987.414,387.5267,401.1267,397.14,402.5067,405.6233,Day
2023-10-02 09:45:00,587.0551,80.65781,2,0.01369033,2172.305,424.3367,438.79,434.1867,439.9967,442.4033,Day
2023-10-02 10:00:00,642.9284,81.12669,2,0.01369756,2355.997,462.8567,475.51,470.8067,476.6367,478.8267,Day
2023-10-02 10:15:00,695.3874,81.70946,2,0.01367489,2519.152,495.5567,507.8167,503.5167,509.9533,512.2333,Day
2023-10-02 10:30:00,741.3862,81.6447,3,0.01377033,2665.741,523.0,537.0467,533.4434,541.0067,542.3367,Day
2023-10-02 10:45:00,784.2225,81.79018,4,0.01385022,2812.162,551.97,566.72,563.25,570.96,572.1334,Day
2023-10-02 11:00:00,825.856,82.83862,3,0.01381311,2943.786,577.01,592.8333,590.25,599.1533,599.6967,Day
2023-10-02 11:15:00,861.295,83.16233,5,0.01380133,3045.03,597.9867,614.38,611.2233,620.3433,618.1833,Day
2023-10-02 11:30:00,891.5264,83.3452,4,0.01378945,3133.049,614.2167,630.17,628.7133,637.9267,641.0667,Day
2023-10-02 11:45:00,919.4938,83.8838,3,0.01384733,3203.191,626.6,644.3333,643.4333,652.65,656.4833,Day
2023-10-02 12:00:00,939.5091,84.67255,4,0.01384322,3253.825,637.8,656.0167,653.89,662.9633,664.71,Day
2023-10-02 12:15:00,958.8336,84.74174,4,0.01387,3309.941,649.0,667.7067,665.47,675.0667,675.7233,Day
2023-10-02 12:30:00,970.0677,85.14648,3,0.01385011,3276.828,644.1433,662.3,660.74,669.1166,664.0833,Day
2023-10-02 12:45:00,980.0201,85.86402,3,0.01384611,3341.469,657.1733,674.8867,672.2867,679.7567,681.3766,Day
2023-10-02 13:00:00,995.829,85.87831,5,0.01381578,3346.302,659.1567,677.1866,677.1633,679.21,678.01,Day
2023-10-02 13:15:00,921.2139,85.68339,3,0.013805,2977.803,594.0667,603.16,607.0733,607.3233,586.8,Day
2023-10-02 13:30:00,915.0159,86.27283,4,0.01382956,2999.175,598.92,608.1334,602.47,607.68,602.25,Day
2023-10-02 13:45:00,978.7084,86.69329,4,0.01385022,3273.863,644.6067,660.0067,660.1633,667.8333,664.0433,Day
2023-10-02 14:00:00,953.2897,87.4492,5,0.01384933,3260.092,635.8967,656.87,656.5034,665.4933,667.3666,Day
2023-10-02 14:15:00,907.4796,87.41072,4,0.013845,3111.232,610.4434,629.8567,626.71,635.1133,627.9467,Day
2023-10-02 14:30:00,883.9376,87.24129,4,0.01385355,3048.94,596.2333,614.56,612.4767,620.54,622.73,Day
2023-10-02 14:45:00,849.1901,87.48288,3,0.01384522,2932.617,571.4867,591.0833,588.9833,597.5167,598.8933,Day
2023-10-02 15:00:00,809.5526,88.01709,3,0.01382922,2797.208,543.97,562.88,561.3967,569.1467,572.87,Day
2023-10-02 15:15:00,765.3444,87.91019,3,0.01384622,2661.489,518.6533,536.23,533.1767,541.09,543.5733,Day
2023-10-02 15:30:00,724.9655,87.38393,4,0.01383122,2535.816,494.32,511.3233,508.3067,515.7733,516.2067,Day
2023-10-02 15:45:00,677.5323,86.95161,3,0.01382178,2372.808,462.6733,478.5533,475.5167,482.5233,482.3167,Day
2023-10-02 16:00:00,623.9427,86.14659,4,0.01382044,2195.465,427.5933,444.1167,437.26,447.5167,446.63,Day
2023-10-02 16:15:00,569.5316,85.74088,4,0.01374033,1982.715,380.7467,404.9767,388.5933,408.22,406.6533,Day
2023-10-02 16:30:00,507.2008,85.5884,3,0.01374644,1740.256,328.4433,359.1667,335.41,362.1633,360.59,Day
2023-10-02 16:45:00,446.7424,85.32912,2,0.013744,1509.756,279.41,314.5667,287.8333,316.9833,316.27,Day
2023-10-02 17:00:00,384.3184,85.15566,2,0.01372489,1268.137,227.5633,267.22,243.0667,269.16,266.28,Day
2023-10-02 17:15:00,322.3456,84.40482,3,0.01369133,1026.687,178.63,220.5633,197.2367,222.2633,213.33,Day
2023-10-02 17:30:00,256.03,83.69576,2,0.01368978,763.555,127.2133,168.4133,146.7867,170.47,156.3,Day
2023-10-02 17:45:00,196.9238,82.759,2,0.01366989,524.091,82.16333,121.0533,101.8533,123.1733,102.1933,Day
2023-10-02 18:00:00,135.9648,81.74702,1,0.01367367,307.7427,43.34333,74.98,61.68667,78.47334,56.51333,Day
2023-10-02 18:15:00,65.80661,80.6296,0,0.013652,145.2227,20.36333,36.80667,30.70333,41.89333,23.32,Day
2023-10-02 18:30:00,20.76647,78.15931,0,0.01365222,50.88733,9.38,12.74,11.63,15.74333,9.64,Day
2023-10-02 18:45:00,9.070687,75.0986,0,0.01357422,3.097333,2.133333,2.323333,2.236667,2.43,2.35,Day
2023-10-02 19:00:00,2.124896,72.73324,0,0.01362333,-19.077,-2.13,-2.196667,-2.156667,-2.103333,-1.943333,Day
2023-10-02 19:15:00,0.05135143,70.49599,0,0.01367611,-23.58933,-2.996667,-3.113333,-3.04,-3.036667,-2.81,Night
2023-10-02 19:30:00,-0.293349,68.51794,0,0.01369811,-16.39233,-1.286667,-1.913333,-1.39,-1.206667,-1.573333,Night
2023-10-02 19:45:00,-0.3235839,67.20922,0,0.01374289,-9.360666,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 20:00:00,-0.2785344,66.39906,0,0.01371867,-9.33,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 20:15:00,-0.451306,65.95142,0,0.01370433,-9.3,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 20:30:00,-0.3035597,65.31274,0,0.01373467,-9.344666,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 20:45:00,-0.3728733,64.88297,0,0.01375667,-9.378667,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 21:00:00,-0.436141,64.54634,0,0.01373878,-9.352333,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 21:15:00,-0.403389,64.0733,0,0.013736,-9.358,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 21:30:00,-0.4681377,63.6965,0,0.01374767,-9.382334,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 21:45:00,-0.4315487,63.39498,0,0.01374455,-9.380667,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 22:00:00,-0.4042513,63.07049,0,0.01374033,-9.373333,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 22:15:00,-0.4095897,62.79268,0,0.01375934,-9.392333,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 22:30:00,-0.3697057,62.62444,0,0.01377556,-9.423667,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 22:45:00,-0.3649807,62.39681,0,0.01378711,-9.445333,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 23:00:00,-0.3693313,62.17158,0,0.01378989,-9.462334,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 23:15:00,-0.3589317,61.94936,0,0.01378156,-9.448334,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 23:30:00,-0.3756747,61.77277,0,0.013798,-9.475667,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 23:45:00,-0.4006483,61.58012,0,0.01370022,-9.292334,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 00:00:00,-0.4071153,61.34285,0,0.01369489,-9.289667,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 00:15:00,-0.3832963,61.16029,0,0.01370467,-9.303333,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 00:30:00,-0.417191,60.99795,0,0.013724,-9.34,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 00:45:00,-0.337777,60.72234,0,0.01373511,-9.369333,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 01:00:00,-0.3928253,60.51578,0,0.01374511,-9.385667,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 01:15:00,-0.3811177,60.36431,0,0.01371544,-9.33,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 01:30:00,-0.4260937,60.17307,0,0.01370733,-9.346,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 01:45:00,-0.4041957,60.05981,0,0.01372133,-9.399667,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 02:00:00,-0.4507973,59.87997,0,0.01371989,-9.4,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 02:15:00,-0.435658,59.79324,0,0.01371022,-9.383,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 02:30:00,-0.389624,59.7171,0,0.01372734,-9.414667,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 02:45:00,-0.4272903,59.62601,0,0.01373233,-9.427333,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 03:00:00,-0.4308117,59.49419,0,0.01373233,-9.423333,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 03:15:00,-0.4073507,59.37768,0,0.01373089,-9.417666,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 03:30:00,-0.3561093,59.29276,0,0.01373311,-9.429334,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 03:45:00,-0.397292,59.16142,0,0.01373378,-9.425667,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 04:00:00,-0.444703,59.15464,0,0.01371944,-9.399667,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 04:15:00,-0.406308,59.1047,0,0.01371922,-9.398,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 04:30:00,-0.417196,58.99525,0,0.01371967,-9.397333,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 04:45:00,-0.4484673,58.95882,0,0.01370778,-9.375667,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 05:00:00,-0.4131317,58.83815,0,0.01367511,-9.316,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 05:15:00,-0.4206387,58.79322,0,0.01365433,-9.274667,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 05:30:00,-0.3970667,58.66841,0,0.01364289,-9.257667,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 05:45:00,-0.4179097,58.52911,0,0.01364967,-9.266,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 06:00:00,-0.4310803,58.39589,0,0.01361922,-9.219666,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 06:15:00,-0.4278067,58.16166,0,0.01359622,-9.179667,0.0,0.0,0.0,0.0,0.0,Night
2023-10-03 06:30:00,-0.4131053,58.01145,0,0.01361911,-9.211333,0.0,0.0,0.0,0.0,0.0,Night
