Timestamp;Cosper Creek - Inverter 1 - AC power [W] - P_AC;Cosper Creek - Inverter 8 - AC power [W] - P_AC;Cosper Creek - Inverter 13 - AC power [W] - P_AC;Cosper Creek - Inverter 10 - AC power [W] - P_AC;Cosper Creek - Inverter 14 - AC power [W] - P_AC;Cosper Creek - Inverter 7 - AC power [W] - P_AC;Cosper Creek - Inverter 5 - AC power [W] - P_AC;Cosper Creek - Inverter 4 - AC power [W] - P_AC;Cosper Creek - Inverter 3 - AC power [W] - P_AC;Cosper Creek - Inverter 2 - AC power [W] - P_AC;Cosper Creek - Inverter 6 - AC power [W] - P_AC;Cosper Creek - Inverter 11 - AC power [W] - P_AC;Cosper Creek - Inverter 9 - AC power [W] - P_AC;Cosper Creek - Inverter 12 - AC power [W] - P_AC;Cosper Creek - Meter - Voltage L1L2 [V] - M_AC_U_L1L2;Cosper Creek - Meter - Power [W] - M_AC_P;Cosper Creek - POA - Irradiance [Wh/m²] - SRAD;Cosper Creek - Lufft WS600 - Wind speed [m/s] - E_W_S;Cosper Creek - Module Temperature - Temperature [°C] - T
2023-10-26 10:45:00;8901.633;17198.622;16488.933;16645.967;17222.055;17236.333;;17179.133;17009.833;17445.200;17251.233;16482.945;16506.689;17574.389;13045.731;225253.072;78.487;0.957;6.782
2023-10-26 11:00:00;9128.100;17422.667;17418.100;17022.222;18412.067;17516.600;;17616.367;17469.300;17907.100;17553.300;16981.555;16732.033;18277.067;13014.037;231982.263;78.605;0.900;6.781
2023-10-26 11:15:00;7406.567;15183.533;15594.400;15013.311;16624.811;15026.500;;14513.811;14292.667;14600.900;14839.967;15050.133;14739.100;16318.867;13028.951;198715.824;70.278;0.873;7.441
2023-10-26 11:30:00;10240.533;19529.700;19227.067;18938.745;20386.933;19610.367;;19771.633;19646.133;20048.500;19732.400;18824.522;18697.378;20245.622;12947.088;259706.566;88.212;1.040;7.740
2023-10-26 11:45:00;8784.067;17491.533;17411.233;17024.655;18528.767;17568.500;;17376.967;17116.800;17384.467;17569.533;16936.233;16861.578;18332.367;12933.153;230555.037;79.721;0.993;8.214
2023-10-26 12:00:00;9787.333;19763.067;19027.767;19083.200;20056.200;19791.333;;19437.067;19122.267;19353.000;19719.533;18879.889;18936.967;20263.178;12946.441;257679.127;89.018;0.700;8.377
2023-10-26 12:15:00;8597.267;16260.567;16127.833;15811.033;17066.811;16290.000;;16406.867;16353.700;16850.400;16365.533;15685.078;15583.300;16959.978;12982.048;215378.107;74.018;0.389;8.535
2023-10-26 12:30:00;10798.867;21153.555;20683.611;20444.767;21854.900;21244.067;;21165.733;20851.100;21259.067;21292.667;20325.600;20262.067;21877.222;12970.756;279504.975;94.365;0.785;8.880
2023-10-26 12:45:00;9955.000;20516.755;20999.500;20368.889;22322.211;20322.033;;19597.500;19209.567;19594.200;20054.033;20367.100;19949.467;22111.800;12975.071;269672.875;91.581;0.813;9.370
2023-10-26 13:00:00;8628.833;16836.267;16831.100;16419.811;17875.500;16833.133;;16671.567;16493.467;16894.767;16823.833;16376.889;16186.022;17682.333;12906.941;222064.402;76.357;0.903;9.072
2023-10-26 13:15:00;9688.333;19312.089;19325.500;18919.700;20607.467;19275.400;;18989.433;18758.033;19100.567;19189.011;18910.722;18694.900;20432.433;12933.703;255188.417;87.675;0.659;9.359
2023-10-26 13:30:00;9209.133;17854.167;17352.300;17339.333;18171.011;17955.167;;17984.933;17723.367;18120.000;17985.567;17159.233;17105.755;18401.200;12942.059;234875.253;81.852;0.660;9.386
2023-10-26 13:45:00;8731.633;16308.133;15504.633;15595.767;16360.578;16462.133;;16796.667;16695.633;17132.700;16648.800;15375.178;15541.267;16502.000;12984.053;215201.888;74.820;0.838;9.337
2023-10-26 14:00:00;8023.767;15989.667;16004.533;15736.022;16969.667;15921.667;;15724.067;15528.833;15817.633;15826.133;15662.667;15448.200;16877.989;12932.476;209928.250;74.548;0.623;9.491
2023-10-26 14:15:00;9707.778;18442.122;17935.822;17835.511;18891.333;18531.367;;18660.067;18514.267;18993.233;18600.300;17702.700;17654.422;19024.467;12993.746;244121.592;82.697;1.053;9.419
2023-10-26 14:30:00;13704.433;26974.745;26895.311;26396.445;28581.011;26926.233;;26647.300;26319.067;26793.633;26876.133;26267.278;25976.089;28285.533;12959.826;358564.027;120.139;0.755;10.276
2023-10-26 14:45:00;11648.400;22936.322;22716.822;22269.867;24268.189;22951.633;;22658.500;22417.533;22925.433;22938.333;22223.000;22092.345;24079.367;12969.993;303510.531;102.451;1.054;11.107
2023-10-26 15:00:00;7890.433;15122.078;14654.100;14625.533;15469.767;15247.133;;15321.633;15172.800;15502.033;15280.200;14500.878;14533.845;15618.633;12969.341;198540.213;68.711;0.895;10.409
2023-10-26 15:15:00;12253.400;22987.055;22220.767;22118.278;23533.067;23082.267;;23385.533;23291.667;23914.867;23283.700;21965.733;21964.555;23601.100;12954.357;305701.484;103.564;0.640;10.730
2023-10-26 15:30:00;8006.900;15087.700;14338.278;14522.422;15003.700;15236.900;;15436.233;15297.933;15777.833;15340.400;14329.045;14435.800;15321.822;12958.019;197754.137;69.756;0.623;10.775
2023-10-26 15:45:00;6581.600;12735.667;12436.711;12318.345;13098.467;12817.733;;12838.100;12740.667;13049.967;12842.478;12210.433;12209.778;13165.745;12951.427;166305.557;58.672;0.627;9.835
2023-10-26 16:00:00;6084.900;12245.300;12322.278;11966.733;13119.155;12230.300;;12055.733;11893.267;12122.200;12192.467;11948.167;11800.422;12963.445;12925.783;159459.615;56.425;0.735;9.085
2023-10-26 16:15:00;4677.833;9370.122;9472.255;9094.089;10102.333;9373.478;;9323.811;9198.500;9446.367;9378.633;9132.822;9022.367;9944.900;12901.113;121355.080;44.421;0.381;9.063
2023-10-26 16:30:00;4330.833;8184.767;7891.033;7841.833;8365.089;8230.900;;8431.167;8342.633;8689.467;8328.400;7815.122;7780.222;8420.000;12969.919;105696.733;38.691;0.615;8.771
2023-10-26 16:45:00;4698.400;9192.555;8860.067;8883.433;9402.900;9222.400;;9311.167;9203.767;9483.133;9289.067;8792.333;8739.478;9471.856;12958.436;118457.779;44.325;0.711;8.722
2023-10-26 17:00:00;5021.867;9721.555;9254.522;9331.000;9707.755;9842.033;;9906.167;9827.633;10058.833;9858.300;9227.633;9265.667;9916.622;12929.931;125321.277;46.651;1.002;8.599
2023-10-26 17:15:00;3191.833;6519.877;6173.245;6210.145;6501.755;6574.000;;6602.200;6448.567;6632.967;6562.333;6137.033;6164.878;6630.000;12878.643;81786.827;32.376;1.129;8.286
2023-10-26 17:30:00;1429.967;3193.822;2984.389;3018.089;3211.967;3202.967;;3196.400;3143.867;3295.267;3246.500;3034.500;2974.900;3264.000;12873.207;38067.783;17.515;1.328;7.605
2023-10-26 17:45:00;796.033;1738.278;1707.167;1628.911;1751.145;1752.467;;1737.333;1712.500;1702.967;1771.578;1644.322;1616.533;1843.167;12873.640;19552.423;11.310;0.783;7.329
2023-10-26 18:00:00;335.400;642.700;525.700;615.622;489.633;632.700;;705.233;655.133;673.100;684.233;506.211;605.689;609.933;12896.978;5021.514;4.812;0.887;7.142
2023-10-26 18:15:00;59.333;123.367;114.800;116.078;78.511;134.100;;134.667;145.000;161.567;163.667;107.933;119.755;89.589;12925.307;-2165.037;1.024;0.919;6.855
2023-10-26 18:30:00;20.000;20.000;20.000;21.167;21.167;20.000;;21.867;21.867;20.000;21.867;21.167;20.000;20.000;12899.365;-4715.794;0.000;0.827;6.619
2023-10-26 18:45:00;20.000;20.000;16.000;20.000;20.000;17.500;;20.000;17.500;20.000;17.500;10.000;20.000;15.000;12875.354;-3324.371;0.000;0.634;6.590
2023-10-26 19:00:00;;;;;;;;;;;;;;;12872.339;-2285.388;0.000;0.533;6.601
2023-10-26 19:15:00;;;;;;;;;;;;;;;12913.726;-2259.287;0.000;0.959;6.529
2023-10-26 19:30:00;;;;;;;;;;;;;;;12908.285;-2245.877;-0.343;0.802;6.385
2023-10-26 19:45:00;;;;;;;;;;;;;;;12901.926;-2191.995;-1.000;0.709;5.927
2023-10-26 20:00:00;;;;;;;;;;;;;;;12932.798;-2258.689;-1.000;0.531;5.618
2023-10-26 20:15:00;;;;;;;;;;;;;;;12942.931;-2262.687;-0.252;0.384;5.710
2023-10-26 20:30:00;;;;;;;;;;;;;;;12871.170;-2222.639;0.000;0.109;5.805
2023-10-26 20:45:00;;;;;;;;;;;;;;;12884.017;-2245.061;0.000;0.397;5.967
2023-10-26 21:00:00;;;;;;;;;;;;;;;12903.493;-2232.296;0.000;0.499;6.178
2023-10-26 21:15:00;;;;;;;;;;;;;;;12923.776;-2204.118;0.000;0.591;6.345
2023-10-26 21:30:00;;;;;;;;;;;;;;;12897.963;-2227.028;0.000;0.477;6.429
2023-10-26 21:45:00;;;;;;;;;;;;;;;12905.175;-2262.958;0.000;0.401;6.469
2023-10-26 22:00:00;;;;;;;;;;;;;;;12918.271;-2273.452;0.000;0.273;6.464
2023-10-26 22:15:00;;;;;;;;;;;;;;;12920.341;-2326.771;0.000;0.293;6.469
2023-10-26 22:30:00;;;;;;;;;;;;;;;12877.931;-2287.187;0.000;0.184;6.512
2023-10-26 22:45:00;;;;;;;;;;;;;;;12836.554;-2238.963;0.000;0.287;6.510
2023-10-26 23:00:00;;;;;;;;;;;;;;;12859.067;-2195.873;0.000;0.124;6.467
2023-10-26 23:15:00;;;;;;;;;;;;;;;12892.557;-2231.139;-0.168;0.031;6.310
2023-10-26 23:30:00;;;;;;;;;;;;;;;12889.313;-2240.729;-0.672;0.477;6.193
2023-10-26 23:45:00;;;;;;;;;;;;;;;12902.703;-2221.173;-1.000;0.225;5.899
2023-10-27 00:00:00;;;;;;;;;;;;;;;12922.863;-2246.717;-0.474;0.504;5.923
2023-10-27 00:15:00;;;;;;;;;;;;;;;12878.917;-2336.492;-1.163;0.693;5.618
2023-10-27 00:30:00;;;;;;;;;;;;;;;12857.703;-2327.831;-2.397;0.503;4.907
2023-10-27 00:45:00;;;;;;;;;;;;;;;12885.247;-2326.769;-3.277;0.385;3.639
2023-10-27 01:00:00;;;;;;;;;;;;;;;12911.013;-2360.210;-1.723;0.557;3.813
2023-10-27 01:15:00;;;;;;;;;;;;;;;12856.133;-2328.413;-0.387;0.414;4.221
2023-10-27 01:30:00;;;;;;;;;;;;;;;12894.337;-2337.014;-0.074;0.492;4.544
2023-10-27 01:45:00;;;;;;;;;;;;;;;12897.613;-2357.328;0.000;0.510;4.871
2023-10-27 02:00:00;;;;;;;;;;;;;;;12878.211;-2331.269;0.000;0.117;5.261
2023-10-27 02:15:00;;;;;;;;;;;;;;;12868.243;-2346.213;0.000;0.231;5.444
2023-10-27 02:30:00;;;;;;;;;;;;;;;12867.960;-2302.091;0.000;0.721;5.365
2023-10-27 02:45:00;;;;;;;;;;;;;;;12929.979;-2318.647;-0.101;0.496;5.261
2023-10-27 03:00:00;;;;;;;;;;;;;;;12907.792;-2395.856;-0.555;0.165;4.974
2023-10-27 03:15:00;;;;;;;;;;;;;;;12870.933;-2372.816;-0.685;0.234;4.822
2023-10-27 03:30:00;;;;;;;;;;;;;;;12876.855;-2375.337;-0.551;0.425;4.585
2023-10-27 03:45:00;;;;;;;;;;;;;;;12886.307;-2382.441;-0.042;0.371;4.591
2023-10-27 04:00:00;;;;;;;;;;;;;;;12875.242;-2385.041;-0.107;0.351;4.503
2023-10-27 04:15:00;;;;;;;;;;;;;;;12875.881;-2311.545;-0.267;0.587;4.367
2023-10-27 04:30:00;;;;;;;;;;;;;;;12897.109;-2260.998;-0.572;0.587;4.100
2023-10-27 04:45:00;;;;;;;;;;;;;;;12929.603;-2348.351;-0.286;0.625;3.897
2023-10-27 05:00:00;;;;;;;;;;;;;;;12874.947;-2330.355;-0.437;0.481;3.691
2023-10-27 05:15:00;;;;;;;;;;;;;;;12853.889;-2275.721;-0.205;0.423;3.525
2023-10-27 05:30:00;;;;;;;;;;;;;;;12858.593;-2303.668;0.000;0.294;3.559
2023-10-27 05:45:00;;;;;;;;;;;;;;;12857.938;-2310.099;-0.294;0.592;3.394
2023-10-27 06:00:00;;;;;;;;;;;;;;;12906.523;-2210.361;-0.397;0.681;3.153
2023-10-27 06:15:00;;;;;;;;;;;;;;;12874.026;-2210.415;0.000;0.437;3.161
2023-10-27 06:30:00;;;;;;;;;;;;;;;13005.369;-2376.513;0.000;0.269;3.239
2023-10-27 06:45:00;;;;;;;;;;;;;;;12971.561;-2310.013;0.000;1.243;3.330
2023-10-27 07:00:00;;;;;;;;;;;;;;;12992.054;-2295.070;-0.107;1.608;3.104
2023-10-27 07:15:00;;;;;;;;;;;;;;;12973.555;-2360.261;0.000;1.499;3.005
2023-10-27 07:30:00;;;;;;;;;;;;;;;12943.933;-2308.956;0.000;0.928;2.928
2023-10-27 07:45:00;20.000;255.500;100.500;74.500;90.000;102.000;;40.166;51.866;75.900;43.400;51.250;52.800;79.200;12966.886;-2392.182;0.593;0.515;3.144
2023-10-27 08:00:00;138.167;278.089;241.978;233.844;225.200;266.033;;283.600;266.800;273.567;276.467;231.933;232.533;258.600;12994.841;1316.594;2.617;0.184;3.399
2023-10-27 08:15:00;335.367;698.933;655.189;672.444;701.189;716.433;;697.167;692.133;670.600;704.900;660.467;629.322;743.233;12982.849;7031.102;5.835;0.626;3.747
2023-10-27 08:30:00;757.600;1642.900;1587.767;1574.967;1645.755;1561.433;;1629.667;1507.767;1545.067;1592.167;1571.345;1553.567;1711.977;12901.797;19546.229;11.080;1.002;4.075
2023-10-27 08:45:00;2118.467;4415.711;4234.067;4253.733;4513.455;4466.233;;4425.367;4335.300;4516.367;4435.233;4203.167;4200.233;4505.578;12962.207;56233.415;24.160;1.248;4.399
2023-10-27 09:00:00;3779.100;7274.945;6940.367;6895.933;7241.067;7319.333;;7455.567;7393.533;7645.467;7402.967;6915.867;6871.733;7420.100;12983.680;94363.066;36.969;1.118;4.772
2023-10-27 09:15:00;4772.733;9711.833;9669.156;9434.633;10290.500;9728.600;;9628.133;9460.000;9632.233;9710.500;9470.178;9336.867;10246.100;12927.816;126878.570;48.218;0.992;5.415
2023-10-27 09:30:00;5866.900;12580.200;13370.500;12608.167;14291.322;12420.000;;11946.700;11669.167;11796.467;12262.400;12732.945;12280.633;13895.211;12925.499;165952.061;61.401;0.806;6.020
2023-10-27 09:45:00;8652.767;18275.289;19964.478;18498.033;21486.289;17907.567;;17226.100;16965.833;17135.067;17569.533;18789.745;17942.511;20663.078;12970.793;244994.149;88.153;0.816;7.011
2023-10-27 10:00:00;17713.167;36712.355;38490.222;37051.089;40027.022;35646.833;;34729.367;34297.167;34879.667;35187.100;37313.533;35886.700;40971.567;12952.890;493775.113;184.335;0.962;8.700
2023-10-27 10:15:00;16763.600;40830.255;49014.656;45285.378;44130.400;36094.933;;33087.300;32349.467;33126.300;34119.167;47326.300;40842.955;54015.800;12964.859;541894.881;235.929;0.857;12.363
2023-10-27 10:30:00;47473.600;86908.533;96732.700;91888.133;86882.822;77346.900;;74782.567;82470.100;92472.900;73487.867;93972.800;86253.667;106335.878;13029.061;1178347.853;456.087;0.540;14.286
2023-10-27 10:45:00;48027.400;89949.345;113154.345;101420.467;106930.911;82824.711;;85665.667;81863.200;89398.200;81913.300;104557.933;89352.700;120928.955;12951.051;1289765.228;494.347;1.141;19.381
2023-10-27 11:00:00;57178.600;119376.167;132182.667;129770.600;120889.033;113393.200;;112683.167;101469.500;107199.700;110222.567;127290.989;119101.767;145141.345;12933.209;1619482.766;724.889;0.990;25.561
2023-10-27 11:15:00;51360.500;95664.455;100658.789;101020.111;93665.667;88221.100;;95847.689;95793.100;99319.733;90082.467;105295.967;98053.944;116214.711;12940.435;1333244.129;551.539;1.251;25.046
2023-10-27 11:30:00;39905.100;75518.289;72721.000;81742.589;69311.767;68586.967;;69354.033;70753.533;74645.900;67422.667;82702.945;76615.000;84308.300;12972.760;1002128.559;448.125;1.181;24.231
2023-10-27 11:45:00;84857.222;148797.333;145065.823;148029.422;146591.989;146092.089;;150412.789;150293.300;150164.389;149421.867;145428.378;146757.333;149565.011;12986.709;2012631.947;783.043;0.871;25.355
2023-10-27 12:00:00;51630.200;103735.433;107302.067;104454.489;104950.645;98581.967;;99009.367;98613.067;94816.267;101663.567;108185.122;103072.922;113416.155;12914.750;1387252.670;543.739;1.381;29.968
2023-10-27 12:15:00;75575.289;137699.777;144229.767;137628.556;145333.756;135490.200;;138673.578;136718.033;138407.355;142195.545;140982.233;138777.056;149039.445;12991.149;1901847.024;724.007;1.458;27.796
2023-10-27 12:30:00;101682.745;175389.800;172414.522;177368.378;170392.055;179213.833;;184613.833;184137.455;184419.145;183759.711;176429.200;178596.233;170203.467;12998.780;2420940.820;924.297;1.875;32.165
2023-10-27 12:45:00;99953.200;178097.433;179234.322;180563.567;173353.278;182768.767;;184281.033;184470.267;184686.033;183663.100;180012.267;178566.667;181824.922;12937.358;2454713.603;905.891;1.416;34.841
2023-10-27 13:00:00;95491.267;180290.367;170555.200;176300.945;169668.967;178180.433;;179311.200;178183.000;181095.800;178281.833;174725.989;174020.411;174710.789;12949.085;2389103.689;889.574;1.395;35.467
2023-10-27 13:15:00;93643.233;176050.123;162252.655;170818.845;166258.711;176367.700;;177817.667;176832.733;180733.633;177302.033;167734.955;168980.400;173324.833;12963.639;2344072.389;863.186;1.094;35.887
2023-10-27 13:30:00;66974.400;127025.800;114278.711;118296.089;114137.255;123847.933;;124361.200;124206.133;124803.067;123369.167;114814.400;118882.778;117977.011;12924.423;1650215.563;632.524;1.227;34.120
2023-10-27 13:45:00;79475.767;163816.633;162135.489;158620.611;169844.133;162037.033;;158533.233;156526.300;154701.933;160482.567;158163.567;156559.200;165464.433;12938.041;2167104.063;760.867;1.197;32.024
2023-10-27 14:00:00;79126.100;159800.945;155734.467;153960.445;166562.778;158458.567;;151593.367;150271.767;153786.267;155781.867;152782.911;153447.733;163111.222;12984.841;2103958.753;761.815;1.381;32.603
2023-10-27 14:15:00;85456.800;158963.945;148508.700;148549.167;156782.389;160403.600;;163458.733;161076.233;165356.367;160556.867;144231.789;147295.089;153297.567;12949.563;2110359.989;735.301;1.199;31.984
2023-10-27 14:30:00;80094.333;156475.500;154162.767;150797.545;164972.955;155843.967;;153594.467;151947.333;155423.400;153586.400;150071.955;149781.333;160696.955;12917.165;2089478.160;721.904;1.411;32.919
2023-10-27 14:45:00;62627.267;120495.244;123198.700;116502.311;136858.833;121121.567;;117259.867;116776.033;121015.600;120726.867;116902.967;115382.200;127131.511;12914.605;1639461.100;545.917;1.363;30.144
2023-10-27 15:00:00;44446.867;88146.967;88556.867;88318.211;94925.922;86894.867;;85595.400;84778.433;86655.167;84950.600;86425.855;86676.145;93937.333;12908.784;1183778.867;475.387;1.188;28.132
2023-10-27 15:15:00;46759.267;80959.533;77284.667;80889.067;85087.433;81975.500;;80677.100;81033.433;87640.167;80209.900;77410.578;79889.711;81835.267;12909.979;1097730.492;418.493;1.881;23.009
2023-10-27 15:30:00;64200.800;118405.589;117217.967;115872.111;127554.345;119039.333;;120757.267;120698.567;125762.333;117091.067;112407.033;114403.445;120600.922;12955.086;1618164.708;582.124;2.012;25.869
2023-10-27 15:45:00;25170.833;53010.700;55824.333;51586.300;62483.733;54777.633;;53792.767;51879.900;52867.900;53793.200;51052.189;52057.978;57442.767;12918.821;731135.488;226.739;2.487;18.736
2023-10-27 16:00:00;47901.133;103465.755;101492.333;99202.033;111846.955;104362.733;;104194.600;102056.800;103262.767;103234.233;96897.611;99206.133;104344.111;12948.526;1388140.248;461.195;1.945;20.318
2023-10-27 16:15:00;29737.933;75160.700;73737.122;71271.978;82588.333;75531.967;;74163.900;71389.200;69363.500;73755.800;69700.500;72133.955;76034.767;12885.973;990021.013;328.117;2.327;19.929
2023-10-27 16:30:00;28039.700;78873.855;74056.233;72128.633;87444.155;79394.500;;74215.367;69971.200;70370.733;76633.333;67016.945;75882.600;75822.911;12902.508;1002576.346;353.867;1.872;17.862
2023-10-27 16:45:00;19659.267;61650.967;57981.089;54366.045;69568.000;58222.567;;50951.333;43651.667;45353.167;52968.433;48266.578;60698.555;52872.100;12862.683;725168.772;288.379;1.781;16.774
2023-10-27 17:00:00;12076.433;39622.478;38649.889;35664.667;43234.645;37512.133;;29792.567;24809.333;26431.367;35548.333;31575.267;38449.967;35814.211;12863.823;455146.261;206.569;1.830;14.711
2023-10-27 17:15:00;5234.500;22195.300;19539.500;18669.711;25175.167;20780.433;;16422.533;12290.633;10272.567;19370.700;15191.611;20762.089;17298.333;12871.601;237370.544;130.615;1.173;11.737
2023-10-27 17:30:00;2584.133;14109.889;14039.078;12726.367;19308.178;10519.867;;9474.233;6942.933;5857.133;11159.200;9842.811;14050.289;11887.122;12862.096;147852.985;40.931;1.035;9.805
2023-10-27 17:45:00;1556.700;5675.100;6237.711;4847.978;7820.833;4485.467;;3746.733;3566.278;3565.233;4412.633;4210.589;5595.033;4828.389;12869.287;60181.830;22.061;0.824;7.616
2023-10-27 18:00:00;817.433;2046.711;1952.178;1876.733;2266.411;1977.833;;1947.900;1907.700;1923.567;1971.000;1853.811;1899.322;2051.167;12854.813;23300.773;7.183;0.469;6.154
2023-10-27 18:15:00;236.700;628.233;553.967;567.578;535.500;578.933;;611.567;567.300;606.733;623.700;571.400;586.122;611.122;12904.854;5087.317;-0.221;0.341;4.963
2023-10-27 18:30:00;33.967;57.800;56.955;53.433;38.889;72.467;;86.633;42.500;64.100;77.567;57.933;51.600;76.900;12863.931;-3005.879;-5.144;0.547;3.631
2023-10-27 18:45:00;20.000;20.000;19.167;20.000;20.000;21.400;;20.000;19.000;20.000;20.000;17.500;20.000;20.000;12887.207;-3260.165;-5.647;1.001;3.053
2023-10-27 19:00:00;;;;;;;;;;;;;;;12889.397;-1349.741;-4.771;0.844;2.525
2023-10-27 19:15:00;;;;;;;;;;;;;;;12928.273;-1350.996;-3.755;0.793;2.105
2023-10-27 19:30:00;;;;;;;;;;;;;;;12921.946;-2312.915;-4.118;0.431;1.175
2023-10-27 19:45:00;;;;;;;;;;;;;;;12943.787;-2329.263;-1.821;1.187;1.795
2023-10-27 20:00:00;;;;;;;;;;;;;;;12931.768;-2300.585;-2.211;1.156;1.857
2023-10-27 20:15:00;;;;;;;;;;;;;;;12953.796;-2265.208;-3.792;0.433;0.962
2023-10-27 20:30:00;;;;;;;;;;;;;;;12918.975;-2300.053;-2.284;0.973;0.720
2023-10-27 20:45:00;;;;;;;;;;;;;;;12927.141;-2278.973;-1.881;1.154;1.163
2023-10-27 21:00:00;;;;;;;;;;;;;;;12946.224;-2275.983;-2.599;0.699;0.604
2023-10-27 21:15:00;;;;;;;;;;;;;;;12965.046;-2288.061;-2.187;0.689;0.569
2023-10-27 21:30:00;;;;;;;;;;;;;;;12943.919;-2283.895;-2.231;0.761;0.380
2023-10-27 21:45:00;;;;;;;;;;;;;;;12925.337;-2275.355;-2.901;0.782;-0.041
2023-10-27 22:00:00;;;;;;;;;;;;;;;12899.594;-2282.915;-2.430;1.115;-0.073
2023-10-27 22:15:00;;;;;;;;;;;;;;;12905.631;-2264.981;-1.635;1.036;-0.080
2023-10-27 22:30:00;;;;;;;;;;;;;;;12874.554;-2233.558;-1.903;1.270;-0.027
2023-10-27 22:45:00;;;;;;;;;;;;;;;12868.419;-2344.058;-2.315;1.196;-0.255
2023-10-27 23:00:00;;;;;;;;;;;;;;;12851.023;-2305.178;-1.279;1.372;-0.327
2023-10-27 23:15:00;;;;;;;;;;;;;;;12867.271;-2299.846;-1.573;1.290;-0.157
2023-10-27 23:30:00;;;;;;;;;;;;;;;12895.385;-2399.117;-2.555;1.353;-0.254
2023-10-27 23:45:00;;;;;;;;;;;;;;;12867.403;-2350.100;-2.735;0.847;-0.956
2023-10-28 00:00:00;;;;;;;;;;;;;;;12876.206;-2294.036;-2.382;0.845;-1.251
2023-10-28 00:15:00;;;;;;;;;;;;;;;12891.471;-2305.581;-2.973;0.564;-1.509
2023-10-28 00:30:00;;;;;;;;;;;;;;;12918.044;-2342.251;-1.909;0.566;-1.583
2023-10-28 00:45:00;;;;;;;;;;;;;;;12924.784;-2308.690;-1.663;1.213;-1.703
2023-10-28 01:00:00;;;;;;;;;;;;;;;12911.177;-2303.585;-2.296;0.760;-1.845
2023-10-28 01:15:00;;;;;;;;;;;;;;;12921.446;-2343.928;-2.272;0.688;-2.355
2023-10-28 01:30:00;;;;;;;;;;;;;;;12918.363;-2348.213;-0.576;0.643;-2.115
2023-10-28 01:45:00;;;;;;;;;;;;;;;12925.413;-2350.405;-0.699;0.469;-1.887
2023-10-28 02:00:00;;;;;;;;;;;;;;;12939.449;-2342.408;-2.329;0.278;-2.191
2023-10-28 02:15:00;;;;;;;;;;;;;;;12945.525;-2356.247;-1.175;0.205;-2.337
2023-10-28 02:30:00;;;;;;;;;;;;;;;12926.044;-2392.240;-1.186;0.546;-1.859
2023-10-28 02:45:00;;;;;;;;;;;;;;;12932.212;-2348.550;-0.321;0.893;-1.142
2023-10-28 03:00:00;;;;;;;;;;;;;;;12915.278;-2343.222;-3.124;0.598;-1.183
2023-10-28 03:15:00;;;;;;;;;;;;;;;12908.544;-2324.401;-4.708;0.493;-2.019
2023-10-28 03:30:00;;;;;;;;;;;;;;;12912.776;-2384.043;-3.894;0.335;-2.441
2023-10-28 03:45:00;;;;;;;;;;;;;;;12897.367;-2356.503;-2.965;0.364;-2.770
2023-10-28 04:00:00;;;;;;;;;;;;;;;12886.221;-2313.184;-2.991;0.742;-2.702
2023-10-28 04:15:00;;;;;;;;;;;;;;;12878.465;-2350.826;-2.030;0.630;-2.441
2023-10-28 04:30:00;;;;;;;;;;;;;;;12871.623;-2348.981;-2.555;0.477;-2.719
2023-10-28 04:45:00;;;;;;;;;;;;;;;12867.268;-2366.129;-1.969;0.822;-2.733
2023-10-28 05:00:00;;;;;;;;;;;;;;;12854.161;-2342.288;-2.851;0.947;-2.635
2023-10-28 05:15:00;;;;;;;;;;;;;;;12826.759;-2318.301;-2.765;0.663;-3.287
2023-10-28 05:30:00;;;;;;;;;;;;;;;12830.417;-2284.212;-2.597;0.692;-3.833
2023-10-28 05:45:00;;;;;;;;;;;;;;;12813.382;-2260.287;-1.625;0.643;-3.302
2023-10-28 06:00:00;;;;;;;;;;;;;;;12815.731;-2298.041;-2.797;0.394;-4.016
2023-10-28 06:15:00;;;;;;;;;;;;;;;12971.357;-2226.925;-1.271;1.011;-3.820
2023-10-28 06:30:00;;;;;;;;;;;;;;;12950.933;-2286.729;-1.328;0.855;-2.881
2023-10-28 06:45:00;;;;;;;;;;;;;;;12915.343;-2273.547;-2.124;1.027;-3.423
2023-10-28 07:00:00;;;;;;;;;;;;;;;12876.691;-2264.803;-2.485;0.956;-3.397
2023-10-28 07:15:00;;;;;;;;;;;;;;;12881.671;-2300.954;-2.225;0.661;-3.879
2023-10-28 07:30:00;;;;;;;;;;;;;;;12969.592;-2231.213;-1.198;1.243;-3.448
