Timestamp;Sandy River - Inverter 10 - AC power [W] - P_AC;Sandy River - Inverter 5 - AC power [W] - P_AC;Sandy River - Inverter 8 - AC power [W] - P_AC;Sandy River - Inverter 9 - AC power [W] - P_AC;Sandy River - Inverter 6 - AC power [W] - P_AC;Sandy River - Inverter 3 - AC power [W] - P_AC;Sandy River - Inverter 2 - AC power [W] - P_AC;Sandy River - Inverter 1 - AC power [W] - P_AC;Sandy River - Inverter 7 - AC power [W] - P_AC;Sandy River - Inverter 4 - AC power [W] - P_AC;Sandy River - Schneider Meter - Voltage L1L2 [V] - M_AC_U_L1L2;Sandy River - Schneider Meter - Power [W] - M_AC_P;Sandy River - Weather Station - Wind speed [m/s] - E_W_S;Sandy River - Module Temprature Sensor - Temperature [°C] - T;Sandy River - POA - Irradiance [Wh/m²] - SRAD
2023-10-18 15:45:00;117200.061;140490.767;156822.486;158554.617;125655.667;147377.233;127130.467;155922.800;130680.567;142594.967;12722.359;1385859.052;1.093;39.824;708.065
2023-10-18 16:00:00;123786.097;141307.267;158938.060;160878.449;122617.067;150254.533;129633.733;158579.533;128213.033;145190.300;12698.528;1402434.990;1.099;40.259;719.511
2023-10-18 16:15:00;122825.757;136489.633;154152.761;156015.091;116737.733;145968.667;126015.833;154084.167;122512.333;140972.867;12696.376;1358928.374;1.287;39.191;691.920
2023-10-18 16:30:00;113106.363;122294.833;136882.254;138768.620;109252.400;128996.867;112084.567;137408.900;114350.033;124600.367;12694.113;1222856.207;1.239;37.018;597.570
2023-10-18 16:45:00;98937.691;106013.233;116753.455;118504.726;89427.867;109564.933;96183.033;118013.267;96189.433;103955.033;12694.385;1041340.408;1.211;34.793;499.470
2023-10-18 17:00:00;83221.343;87637.433;95020.345;96057.152;67050.333;90021.333;77261.433;97592.533;63976.133;84615.033;12693.953;832710.236;1.539;31.719;404.031
2023-10-18 17:15:00;63440.391;60972.567;71565.395;71584.917;47266.667;67883.133;56463.533;74128.233;49244.633;62948.700;12717.988;617800.588;1.697;28.231;304.705
2023-10-18 17:30:00;45114.086;40785.167;48958.909;48644.000;30916.600;46928.733;39124.700;51722.833;36562.533;41680.067;12707.654;424461.297;1.295;24.705;213.618
2023-10-18 17:45:00;25425.819;23955.267;27265.772;27474.975;14355.100;26315.300;21858.133;29709.667;12312.000;23332.933;12713.755;227542.506;0.838;21.721;126.907
2023-10-18 18:00:00;10103.879;8186.033;10191.999;10768.591;4313.367;9315.867;8143.800;10108.467;3878.100;9187.000;12739.919;81413.872;0.209;18.373;55.008
2023-10-18 18:15:00;1775.002;1634.133;1537.759;1775.213;1687.067;1524.433;1596.200;1908.967;1442.933;1879.267;12741.662;16087.948;0.652;14.461;5.314
2023-10-18 18:30:00;301.707;207.433;326.131;327.577;304.333;273.300;339.067;562.167;240.533;452.133;12747.563;2531.071;0.731;11.919;-2.003
2023-10-18 18:45:00;27.394;22.667;26.485;25.878;21.867;20.933;20.000;65.133;27.200;38.867;12732.952;-1517.043;0.642;10.798;-3.358
2023-10-18 19:00:00;20.000;15.000;17.273;18.929;20.000;15.200;20.000;23.600;19.166;20.000;12738.752;-1169.071;1.059;10.537;-3.000
2023-10-18 19:15:00;;;;;;;;;;;12761.525;-479.101;0.896;10.050;-3.000
2023-10-18 19:30:00;;;;;;;;;;;12791.085;-441.483;0.945;9.534;-2.267
2023-10-18 19:45:00;;;;;;;;;;;12801.301;-478.115;0.896;9.345;-2.000
2023-10-18 20:00:00;;;;;;;;;;;12810.112;-503.344;0.737;9.333;-1.694
2023-10-18 20:15:00;;;;;;;;;;;12778.187;-533.363;0.742;9.250;-2.000
2023-10-18 20:30:00;;;;;;;;;;;12788.087;-485.043;0.789;8.969;-2.000
2023-10-18 20:45:00;;;;;;;;;;;12791.714;-502.609;0.636;8.712;-1.963
2023-10-18 21:00:00;;;;;;;;;;;12812.065;-547.898;0.704;8.567;-1.353
2023-10-18 21:15:00;;;;;;;;;;;12780.943;-1313.415;0.492;8.667;-1.128
2023-10-18 21:30:00;;;;;;;;;;;12741.885;-1970.603;0.939;9.351;-0.872
2023-10-18 21:45:00;;;;;;;;;;;12730.526;-1976.437;1.349;10.304;-0.782
2023-10-18 22:00:00;;;;;;;;;;;12648.179;-2091.300;0.681;10.054;-1.649
2023-10-18 22:15:00;;;;;;;;;;;12694.793;-2036.324;0.742;9.567;-1.967
2023-10-18 22:30:00;;;;;;;;;;;12713.639;-2097.915;1.003;9.595;-2.000
2023-10-18 22:45:00;;;;;;;;;;;12733.087;-2110.549;0.822;9.301;-2.000
2023-10-18 23:00:00;;;;;;;;;;;12747.624;-2089.190;0.515;8.839;-2.000
2023-10-18 23:15:00;;;;;;;;;;;12772.057;-2119.580;0.512;8.483;-2.000
2023-10-18 23:30:00;;;;;;;;;;;12805.261;-2142.303;0.453;8.535;-1.264
2023-10-18 23:45:00;;;;;;;;;;;12805.901;-2200.819;0.279;8.035;-1.849
2023-10-19 00:00:00;;;;;;;;;;;12776.242;-2235.357;0.698;7.594;-1.826
2023-10-19 00:15:00;;;;;;;;;;;12715.100;-2326.498;0.767;7.819;-1.359
2023-10-19 00:30:00;;;;;;;;;;;12720.237;-2320.171;0.994;7.911;-1.107
2023-10-19 00:45:00;;;;;;;;;;;12733.262;-2305.128;0.905;7.823;-1.264
2023-10-19 01:00:00;;;;;;;;;;;12717.095;-2337.391;0.953;8.091;-1.000
2023-10-19 01:15:00;;;;;;;;;;;12719.555;-2320.500;0.888;7.727;-1.000
2023-10-19 01:30:00;;;;;;;;;;;12732.115;-2305.419;0.881;7.721;-1.029
2023-10-19 01:45:00;;;;;;;;;;;12743.401;-2437.418;0.906;7.947;-1.000
2023-10-19 02:00:00;;;;;;;;;;;12747.214;-2414.013;0.857;7.884;-1.000
2023-10-19 02:15:00;;;;;;;;;;;12747.727;-2424.823;1.079;8.021;-1.000
2023-10-19 02:30:00;;;;;;;;;;;12745.360;-2424.326;0.801;7.811;-1.000
2023-10-19 02:45:00;;;;;;;;;;;12745.780;-2416.441;0.564;7.551;-1.518
2023-10-19 03:00:00;;;;;;;;;;;12746.475;-2376.996;0.802;7.445;-1.000
2023-10-19 03:15:00;;;;;;;;;;;12741.213;-2298.669;0.553;7.327;-1.365
2023-10-19 03:30:00;;;;;;;;;;;12727.735;-2336.645;0.909;7.431;-1.007
2023-10-19 03:45:00;;;;;;;;;;;12713.787;-2327.586;1.721;8.528;-0.523
2023-10-19 04:00:00;;;;;;;;;;;12716.144;-2318.123;0.755;8.721;-1.536
2023-10-19 04:15:00;;;;;;;;;;;12697.147;-2355.925;0.579;7.565;-2.205
2023-10-19 04:30:00;;;;;;;;;;;12702.807;-2312.177;0.651;6.826;-2.000
2023-10-19 04:45:00;;;;;;;;;;;12732.525;-2284.047;0.873;7.316;-1.094
2023-10-19 05:00:00;;;;;;;;;;;12725.445;-2304.427;0.738;7.298;-1.400
2023-10-19 05:15:00;;;;;;;;;;;12706.003;-2221.751;0.735;7.317;-1.000
2023-10-19 05:30:00;;;;;;;;;;;12705.089;-2213.109;0.735;6.979;-1.680
2023-10-19 05:45:00;;;;;;;;;;;12697.925;-2286.248;1.317;7.987;-0.807
2023-10-19 06:00:00;;;;;;;;;;;12735.794;-2300.906;1.127;7.353;-1.965
2023-10-19 06:15:00;;;;;;;;;;;12761.817;-2255.826;1.164;7.047;-1.199
2023-10-19 06:30:00;;;;;;;;;;;12780.579;-2267.635;0.718;6.693;-1.753
2023-10-19 06:45:00;;;;;;;;;;;12768.135;-2254.601;0.403;5.871;-2.000
2023-10-19 07:00:00;;;;;;;;;;;12756.909;-2230.845;0.350;5.123;-2.000
2023-10-19 07:15:00;;;0.000;;;;;;;;12759.279;-1684.438;1.079;5.157;-1.255
2023-10-19 07:30:00;203.759;160.233;196.948;230.091;157.922;181.200;235.245;323.600;206.600;405.833;12840.177;1831.828;0.946;5.121;0.474
2023-10-19 07:45:00;1070.859;875.833;1048.911;1070.415;882.267;965.433;1046.867;1329.667;871.067;1195.400;12819.553;10457.573;1.193;5.825;5.984
2023-10-19 08:00:00;2505.879;2398.033;2360.657;2466.091;2217.533;2662.800;2871.367;3612.900;2131.967;3060.033;12807.708;26159.391;0.899;6.181;19.579
2023-10-19 08:15:00;8273.805;6990.267;7443.927;8184.179;4641.667;11645.900;12565.200;13517.233;4316.133;12575.400;12816.915;87964.171;0.847;7.587;83.991
2023-10-19 08:30:00;27425.510;24706.400;15498.101;22371.899;8430.133;29708.333;25673.133;30658.300;10018.033;35048.300;12835.586;223579.433;0.801;9.958;193.549
2023-10-19 08:45:00;43366.009;40789.633;27052.307;34303.818;9977.867;50105.300;41621.633;52721.000;14909.300;56231.733;12863.412;363905.282;1.153;12.422;299.287
2023-10-19 09:00:00;58999.899;56020.900;48885.833;47955.556;10338.933;71219.600;58502.700;77642.900;18859.467;78600.400;12872.333;519128.535;1.173;14.684;392.113
2023-10-19 09:15:00;77329.667;72466.933;68552.425;67301.106;11270.367;93591.367;77880.567;104080.067;22361.100;100350.733;12846.675;685783.591;1.364;17.042;480.607
2023-10-19 09:30:00;92994.399;88296.333;84387.739;86513.273;12165.267;115159.467;101754.967;128549.000;25621.833;123428.200;12851.518;847839.874;0.560;22.597;573.390
2023-10-19 09:45:00;108021.879;102752.367;98919.697;101741.837;12809.900;136328.633;126828.389;151645.667;28593.300;146988.000;12826.641;1002283.405;0.715;26.225;664.291
2023-10-19 10:00:00;116647.142;107136.600;104444.334;107043.944;13704.633;148423.500;142396.667;160376.433;29934.100;152366.433;12823.707;1071203.121;0.613;28.216;695.689
2023-10-19 10:15:00;126243.898;107361.067;105754.484;105956.304;16568.067;147642.533;141033.067;159288.011;32053.533;150457.500;12805.833;1080700.711;0.721;32.436;694.807
2023-10-19 10:30:00;131638.364;107772.100;114157.769;104072.890;22270.033;145498.700;137824.067;155032.767;36865.400;147292.033;12799.009;1090962.083;0.827;34.577;685.636
2023-10-19 10:45:00;134709.919;109091.167;122169.007;102691.525;30190.367;143173.600;135318.800;152334.233;43700.433;145195.333;12805.709;1106500.680;1.173;33.968;673.243
2023-10-19 11:00:00;131942.373;110606.333;128342.041;100970.663;39646.400;140256.233;132294.333;149568.600;51774.467;141833.400;12787.125;1114984.267;1.404;32.499;660.343
2023-10-19 11:15:00;127186.163;111904.867;132921.939;98850.727;49735.433;137413.433;129087.467;146361.933;60535.500;138640.267;12773.144;1120504.355;1.559;31.417;646.016
2023-10-19 11:30:00;122798.728;112246.533;136187.643;97910.263;60023.000;133883.633;125417.567;142542.800;69423.267;134545.633;12787.763;1122870.220;1.376;31.601;631.017
2023-10-19 11:45:00;117750.722;111787.200;138493.842;98054.831;69619.200;130277.633;121572.867;138857.533;77712.100;130164.233;12787.572;1122003.584;1.349;31.235;617.015
2023-10-19 12:00:00;113643.853;111969.867;135771.878;103757.677;78432.367;127073.500;118143.967;135527.900;85351.033;126426.767;12776.409;1123534.279;1.159;31.420;602.767
2023-10-19 12:15:00;111406.505;112774.545;132546.061;101784.943;86883.900;124201.800;114564.900;132405.233;92555.267;122809.833;12780.252;1119447.473;1.034;32.547;591.062
2023-10-19 12:30:00;109936.934;113212.267;129716.737;103740.894;94430.733;121226.567;111042.800;129503.067;98961.200;119220.400;12782.735;1118451.751;1.017;33.271;580.483
2023-10-19 12:45:00;109438.551;113964.433;128094.183;104733.635;101213.467;119537.567;108501.500;127571.167;104950.533;116927.367;12751.297;1122178.695;1.233;32.733;572.425
2023-10-19 13:00:00;105602.409;115214.900;127805.596;106159.930;107299.500;118876.300;106796.700;126999.700;110425.133;115452.367;12726.531;1127739.853;1.447;33.544;569.565
2023-10-19 13:15:00;109508.083;116743.367;127930.384;107377.015;112241.600;119199.400;106322.733;127287.967;114913.533;115085.867;12726.359;1143515.502;2.106;31.656;569.091
2023-10-19 13:30:00;106580.394;119459.133;129529.677;111719.915;117268.933;120799.700;107104.200;128894.933;119570.633;116690.133;12749.182;1164101.223;2.291;31.310;575.275
2023-10-19 13:45:00;106426.075;122559.233;131667.031;114880.425;121709.667;123193.100;108451.500;131072.867;123814.067;119137.033;12754.871;1188925.623;2.418;30.836;585.859
2023-10-19 14:00:00;110229.551;124805.633;134016.788;119240.251;124397.500;125100.500;109740.433;133915.933;126480.300;120886.967;12758.017;1214453.241;1.774;31.773;597.549
2023-10-19 14:15:00;107483.272;127109.100;136407.749;125219.599;126339.133;127705.167;111119.033;136385.000;128660.900;123160.267;12758.213;1234966.351;1.298;33.117;610.761
2023-10-19 14:30:00;110650.933;129694.667;139364.910;128468.005;127888.900;130738.100;113052.367;139310.700;130486.100;126003.300;12721.036;1260725.939;1.357;34.929;625.787
2023-10-19 14:45:00;110476.127;132105.711;142254.828;135283.333;128640.800;133753.655;115391.767;142592.611;131488.500;128830.867;12737.477;1285328.835;1.281;36.113;639.892
2023-10-19 15:00:00;110373.925;133678.300;144796.650;139850.849;128007.167;136186.167;117641.933;145059.500;131162.667;131703.033;12727.333;1302899.543;1.278;36.950;651.463
2023-10-19 15:15:00;108271.867;135373.967;147519.466;145610.485;126915.033;139093.067;120123.433;148070.233;130564.033;134571.000;12708.298;1320271.681;1.295;36.719;663.285
2023-10-19 15:30:00;110297.773;136397.533;149850.787;151359.404;124914.933;141486.833;122357.000;150220.333;129121.533;137172.700;12699.953;1337153.165;1.136;37.263;674.777
2023-10-19 15:45:00;113300.789;136612.567;151378.807;153175.254;121770.667;143368.600;123806.967;152000.033;126583.867;138794.833;12705.860;1344676.451;0.805;37.817;683.378
2023-10-19 16:00:00;118188.727;136009.333;152759.982;154584.342;117526.367;144502.367;124937.667;152861.533;122962.900;139959.500;12703.577;1347981.961;1.074;39.304;687.779
2023-10-19 16:15:00;116468.485;130414.967;147475.597;149292.023;112004.100;139271.200;120614.300;147644.833;117421.300;134806.700;12725.855;1299128.145;1.107;38.715;656.383
2023-10-19 16:30:00;107038.530;116246.367;129768.883;131655.541;104326.467;122406.567;106684.100;130849.833;109129.100;118212.767;12717.568;1162390.104;1.033;37.470;563.361
2023-10-19 16:45:00;93306.287;100726.800;110099.293;111837.941;83882.533;103702.200;90991.667;111717.367;89556.267;98332.533;12698.035;982619.585;1.146;34.307;468.748
2023-10-19 17:00:00;77290.995;80822.633;88500.616;89316.991;61651.633;83528.733;71662.400;90823.067;58936.733;78613.467;12704.923;771792.717;1.026;31.403;373.770
2023-10-19 17:15:00;58417.827;55479.833;65483.787;65432.847;43710.867;62038.667;51647.733;67973.633;45962.322;57422.300;12710.737;566369.880;1.087;28.357;278.399
2023-10-19 17:30:00;39732.080;36707.067;43547.681;43496.717;27010.500;41712.033;34925.133;46226.500;31883.500;37019.300;12727.094;376516.941;0.837;25.152;190.670
2023-10-19 17:45:00;21401.883;20661.633;23574.300;23850.831;12135.600;22806.600;19062.333;25789.500;10165.133;20205.333;12708.877;195137.085;0.439;21.771;110.141
2023-10-19 18:00:00;8295.045;6750.367;8102.612;8713.561;3897.033;7366.633;6719.667;8015.100;3512.400;7678.633;12724.661;66574.477;0.708;17.823;46.223
2023-10-19 18:15:00;1417.333;1178.433;1226.698;1363.491;1450.333;1159.400;1298.700;1676.133;1222.500;1491.733;12753.737;12945.865;0.845;14.553;4.491
2023-10-19 18:30:00;179.155;147.800;219.302;257.823;202.633;213.367;236.833;432.733;215.033;357.367;12753.224;1740.584;0.773;12.916;-1.228
2023-10-19 18:45:00;20.848;20.933;20.000;22.237;20.000;21.467;21.467;48.700;20.933;31.100;12753.412;-1596.321;0.858;11.925;-3.000
2023-10-19 19:00:00;15.000;16.667;12.855;14.445;20.000;13.335;20.000;22.200;15.000;20.000;12755.031;-908.856;0.861;11.219;-3.000
2023-10-19 19:15:00;;;;;;;;;;;12789.327;-510.410;0.851;11.005;-2.030
2023-10-19 19:30:00;;;;;;;;;;;12805.871;-433.110;1.055;11.399;-1.795
2023-10-19 19:45:00;;;;;;;;;;;12821.113;-376.458;1.133;11.366;-2.000
2023-10-19 20:00:00;;;;;;;;;;;12815.688;-479.472;1.613;12.029;-1.047
2023-10-19 20:15:00;;;;;;;;;;;12782.133;-580.468;1.442;12.304;-1.771
2023-10-19 20:30:00;;;;;;;;;;;12783.576;-583.693;1.465;12.293;-2.000
2023-10-19 20:45:00;;;;;;;;;;;12799.181;-1817.630;1.074;11.617;-2.032
2023-10-19 21:00:00;;;;;;;;;;;12805.606;-1968.676;1.018;11.231;-2.000
2023-10-19 21:15:00;;;;;;;;;;;12783.796;-1896.586;0.660;11.015;-2.000
2023-10-19 21:30:00;;;;;;;;;;;12783.305;-1934.340;0.659;10.962;-2.000
2023-10-19 21:45:00;;;;;;;;;;;12742.865;-2064.771;0.952;11.093;-1.572
2023-10-19 22:00:00;;;;;;;;;;;12718.271;-2117.239;0.981;11.386;-1.748
2023-10-19 22:15:00;;;;;;;;;;;12693.884;-2128.747;0.521;10.907;-2.000
2023-10-19 22:30:00;;;;;;;;;;;12699.475;-2151.623;0.838;10.651;-1.980
2023-10-19 22:45:00;;;;;;;;;;;12714.929;-2110.535;0.938;10.587;-1.983
2023-10-19 23:00:00;;;;;;;;;;;12731.454;-2117.265;0.501;10.287;-2.000
2023-10-19 23:15:00;;;;;;;;;;;12753.735;-2173.317;1.239;10.235;-2.000
2023-10-19 23:30:00;;;;;;;;;;;12766.025;-2106.429;0.821;10.114;-1.809
2023-10-19 23:45:00;;;;;;;;;;;12799.195;-2129.701;0.691;9.644;-2.000
2023-10-20 00:00:00;;;;;;;;;;;12789.417;-2082.925;0.838;9.687;-1.471
2023-10-20 00:15:00;;;;;;;;;;;12757.877;-2139.513;0.684;9.689;-1.479
2023-10-20 00:30:00;;;;;;;;;;;12777.014;-2228.754;0.643;8.951;-2.000
2023-10-20 00:45:00;;;;;;;;;;;12792.364;-2220.415;1.083;9.298;-1.859
2023-10-20 01:00:00;;;;;;;;;;;12786.822;-2267.566;1.027;9.469;-1.978
2023-10-20 01:15:00;;;;;;;;;;;12755.665;-2337.290;1.086;9.378;-1.958
2023-10-20 01:30:00;;;;;;;;;;;12768.073;-2414.682;0.822;9.323;-2.047
2023-10-20 01:45:00;;;;;;;;;;;12787.005;-2401.228;1.125;8.978;-2.000
2023-10-20 02:00:00;;;;;;;;;;;12795.933;-2052.979;1.177;8.932;-2.000
2023-10-20 02:15:00;;;;;;;;;;;12778.735;-966.228;1.432;8.938;-1.894
2023-10-20 02:30:00;;;;;;;;;;;12767.025;-918.693;1.463;9.363;-1.951
2023-10-20 02:45:00;;;;;;;;;;;12776.033;-933.183;0.598;8.678;-2.767
2023-10-20 03:00:00;;;;;;;;;;;12766.841;-850.940;0.973;8.235;-2.153
2023-10-20 03:15:00;;;;;;;;;;;12772.885;-792.850;0.673;7.872;-2.030
2023-10-20 03:30:00;;;;;;;;;;;12769.137;-1501.860;0.589;7.527;-2.000
2023-10-20 03:45:00;;;;;;;;;;;12768.235;-2105.563;1.025;7.939;-1.307
2023-10-20 04:00:00;;;;;;;;;;;12768.383;-2055.223;1.142;8.151;-1.009
2023-10-20 04:15:00;;;;;;;;;;;12759.068;-2072.731;1.101;9.235;0.000
2023-10-20 04:30:00;;;;;;;;;;;12757.809;-2129.271;1.139;9.343;-0.657
2023-10-20 04:45:00;;;;;;;;;;;12787.843;-2130.926;0.847;8.931;-1.280
2023-10-20 05:00:00;;;;;;;;;;;12785.121;-2181.326;0.941;8.679;-1.758
2023-10-20 05:15:00;;;;;;;;;;;12740.155;-2174.915;0.918;8.523;-1.321
2023-10-20 05:30:00;;;;;;;;;;;12719.237;-2265.223;1.043;9.431;0.000
2023-10-20 05:45:00;;;;;;;;;;;12706.988;-2306.391;1.183;9.368;-0.627
2023-10-20 06:00:00;;;;;;;;;;;12702.343;-2305.177;1.258;9.375;-0.293
2023-10-20 06:15:00;;;;;;;;;;;12718.165;-2273.181;1.447;9.560;-0.314
2023-10-20 06:30:00;;;;;;;;;;;12718.667;-2292.609;1.538;9.133;-1.000
2023-10-20 06:45:00;;;;;;;;;;;12718.719;-2263.523;1.461;8.617;-1.867
2023-10-20 07:00:00;;;;;;;;;;;12723.040;-2325.910;1.112;8.216;-2.000
2023-10-20 07:15:00;;;;;;;;;;;12731.399;-2202.791;0.577;7.421;-1.877
2023-10-20 07:30:00;240.273;130.838;151.494;225.102;144.425;269.525;178.017;282.667;119.700;227.300;12770.418;-589.071;0.915;7.455;-0.047
2023-10-20 07:45:00;914.254;745.167;873.565;934.243;747.567;828.000;907.167;1164.200;735.600;1019.233;12747.127;8154.768;1.424;7.386;4.439
2023-10-20 08:00:00;2545.869;2354.433;2492.181;2535.880;2246.500;2648.300;2889.033;3521.133;2208.967;2989.933;12747.183;26014.174;1.023;7.405;18.265
2023-10-20 08:15:00;9324.847;8433.633;9157.904;9586.340;6132.067;12644.133;13277.933;14497.633;5698.167;13291.267;12755.971;99833.692;0.519;8.180;104.007
2023-10-20 08:30:00;37912.267;33879.600;26588.838;33765.463;16260.800;40465.467;36597.700;42631.867;17824.833;45555.333;12768.263;326207.961;1.014;11.511;242.511
2023-10-20 08:45:00;40846.636;32959.367;33374.075;37731.697;19200.867;40636.133;38641.133;44965.267;21729.733;42047.967;12772.251;345910.591;1.117;13.257;208.493
2023-10-20 09:00:00;28608.431;25432.800;27491.455;27633.657;17681.633;28775.167;27940.267;31533.100;18840.100;29815.500;12773.276;258244.709;1.033;12.994;129.809
2023-10-20 09:15:00;30263.758;24556.100;28357.021;28688.499;18253.733;27372.200;26301.400;29712.733;19713.500;28257.133;12773.238;255406.814;0.976;13.084;132.266
2023-10-20 09:30:00;37342.727;30736.033;35684.697;35869.697;24046.933;34205.967;33004.300;38236.900;25324.433;34637.233;12750.815;321786.350;1.352;14.205;158.647
2023-10-20 09:45:00;38850.364;34419.100;37467.063;37482.155;29897.133;36408.300;34987.033;39851.467;30688.233;36850.133;12760.388;349464.707;1.154;15.271;159.255
2023-10-20 10:00:00;43962.444;39133.233;41316.308;41874.214;36073.767;39797.567;38084.900;43348.867;37274.133;40775.400;12792.023;394282.683;1.079;18.084;179.912
2023-10-20 10:15:00;46688.303;39119.767;43564.349;43483.607;32142.967;40928.900;39370.267;45261.167;34273.433;42209.633;12778.702;399741.875;0.628;19.793;202.825
2023-10-20 10:30:00;71335.030;63766.167;62569.929;62046.288;32627.433;76832.200;75733.467;85269.067;38677.200;76779.000;12737.295;637428.178;0.537;21.557;358.361
2023-10-20 10:45:00;126899.916;111159.133;108318.243;107474.909;56871.967;137617.767;129323.311;138856.867;67846.533;138470.633;12717.693;1110916.675;0.619;31.044;738.395
2023-10-20 11:00:00;127154.242;66842.300;102935.541;100256.180;52036.533;77334.200;72747.533;87032.700;61057.233;79612.100;12717.123;815485.643;1.108;34.743;568.118
2023-10-20 11:15:00;81722.970;61438.333;99576.969;74406.316;41411.233;73528.100;68599.600;75527.200;45547.100;73459.922;12703.477;687221.950;1.441;29.397;402.145
2023-10-20 11:30:00;114513.940;96966.300;122197.637;95762.363;61093.767;103971.567;94605.067;109300.833;72181.533;108369.067;12719.218;968838.753;0.993;29.055;582.362
2023-10-20 11:45:00;90998.127;88288.200;108636.097;78894.182;55583.667;103296.400;96889.000;110554.133;61789.800;103658.400;12688.358;887523.584;0.847;30.678;483.326
2023-10-20 12:00:00;103877.697;105093.700;124619.945;98426.667;75539.000;117709.200;109066.767;124943.733;81586.267;117175.633;12723.873;1046658.121;0.935;29.743;553.565
2023-10-20 12:15:00;100309.515;102630.933;118745.389;96325.553;80242.800;112396.567;104198.167;120016.833;85327.978;111499.633;12714.158;1020381.025;1.230;29.191;526.215
2023-10-20 12:30:00;88690.787;91915.000;104997.930;87982.025;76428.633;99250.367;91327.900;105789.067;80161.300;97721.733;12714.883;914685.664;1.473;27.357;461.479
2023-10-20 12:45:00;89618.461;93677.267;106081.576;88359.115;80956.167;99752.867;91183.900;106159.133;84698.333;98178.600;12716.648;927647.489;1.509;26.941;467.079
2023-10-20 13:00:00;101837.817;110235.433;122818.667;102540.303;100708.600;114280.367;103265.233;122257.133;104299.933;111601.500;12715.661;1082034.103;1.704;27.638;544.964
2023-10-20 13:15:00;106774.175;115139.867;125492.825;105584.485;110420.267;117670.367;105528.067;125374.867;112221.233;114003.467;12698.147;1125224.329;1.698;30.951;559.929
2023-10-20 13:30:00;97710.307;109575.167;118367.091;102723.820;107585.700;110738.900;98953.533;117891.667;109213.400;107116.033;12701.619;1067894.977;1.825;30.539;526.937
