Timestamp,POA Sensor,Weather station ambient temperature,Max wind speed - Lufft WS500,Production meter L-N voltage,Production meter active power,"TMEIC PVH-L2500R-E7 Inverter - 1, Active Power P","TMEIC PVH-L2500R-E7 Inverter - 2, Active Power P","TMEIC PVH-L2500R-E7 Inverter - 3, Active Power P","TMEIC PVH-L2500R-E7 Inverter - 4, Active Power P"
10/3/2023 6:45:00 PM,1.5,65.36,2.693333,12.26544,-17.86867,0,0,0,0
10/3/2023 7:00:00 PM,-1.5,64.33,2.303333,12.27722,-19.699,0,0,0,0
10/3/2023 7:15:00 PM,-2,63.1,2.246667,12.28255,-19.56067,0,0,0,0
10/3/2023 7:30:00 PM,-2,62.81,0.8033333,12.29511,-19.632,0,0,0,0
10/3/2023 7:45:00 PM,-2,62.49667,2.163333,12.30122,-19.678,0,0,0,0
10/3/2023 8:00:00 PM,-1.5,61.74,1.583333,12.30889,-19.73233,0,0,0,0
10/3/2023 8:15:00 PM,-2,60.33,0.86,12.32389,-19.78567,0,0,0,0
10/3/2023 8:30:00 PM,-1.5,59.60667,1.73,12.34278,-19.91033,0,0,0,0
10/3/2023 8:45:00 PM,-2,58.94333,1.76,12.35589,-19.98633,0,0,0,0
10/3/2023 9:00:00 PM,-1.5,58.47,1.59,12.31989,-19.78167,0,0,0,0
10/3/2023 9:15:00 PM,-1.5,58.09333,1.066667,12.31934,-19.75933,0,0,0,0
10/3/2023 9:30:00 PM,-1.5,55.61666,1.713333,12.33222,-19.82133,0,0,0,0
10/3/2023 9:45:00 PM,-1,54.89,1.383333,12.31411,-19.73233,0,0,0,0
10/3/2023 10:00:00 PM,-1,55.75667,1.413333,12.327,-19.81933,0,0,0,0
10/3/2023 10:15:00 PM,-1.5,54.36,1.033333,12.34233,-19.91767,0,0,0,0
10/3/2023 10:30:00 PM,-1,53.32333,2.476667,12.36778,-20.07067,0,0,0,0
10/3/2023 10:45:00 PM,-1,52.33667,1.9,12.37978,-20.157,0,0,0,0
10/3/2023 11:00:00 PM,-1.5,53.59667,3.26,12.33756,-19.91633,0,0,0,0
10/3/2023 11:15:00 PM,-1,53.9,2.383333,12.34144,-19.947,0,0,0,0
10/3/2023 11:30:00 PM,-0.5,52.8,3.543333,12.35022,-20.005,0,0,0,0
10/3/2023 11:45:00 PM,-0.5,51.34333,3.343333,12.37644,-20.13867,0,0,0,0
10/4/2023 12:00:00 AM,0,52.73333,3.573333,12.37233,-20.12233,0,0,0,0
10/4/2023 12:15:00 AM,-0.5,53.12,3.996667,12.318,-19.83567,0,0,0,0
10/4/2023 12:30:00 AM,-1,52.27667,2.2,12.30378,-19.761,0,0,0,0
10/4/2023 12:45:00 AM,-1.5,51.31,1.03,12.30378,-19.77567,0,0,0,0
10/4/2023 1:00:00 AM,-1,51.30667,1.043333,12.315,-19.844,0,0,0,0
10/4/2023 1:15:00 AM,-1,50.27,1.963333,12.32833,-19.891,0,0,0,0
10/4/2023 1:30:00 AM,-0.5,49.52,1.616667,12.33189,-19.92333,0,0,0,0
10/4/2023 1:45:00 AM,-0.5,50.11,1.706667,12.333,-19.934,0,0,0,0
10/4/2023 2:00:00 AM,-0.5,49.85,1.346667,12.33478,-19.92833,0,0,0,0
10/4/2023 2:15:00 AM,-0.5,49.31333,1.66,12.34111,-19.96667,0,0,0,0
10/4/2023 2:30:00 AM,-0.5,49.50667,3.57,12.32756,-19.90033,0,0,0,0
10/4/2023 2:45:00 AM,-0.5,49.54,4.983333,12.33889,-19.949,0,0,0,0
10/4/2023 3:00:00 AM,0,49.84,5.623333,12.32667,-19.88567,0,0,0,0
10/4/2023 3:15:00 AM,-0.5,49.13667,3.773333,12.28778,-19.694,0,0,0,0
10/4/2023 3:30:00 AM,-0.5,48.73333,3.363333,12.28933,-19.706,0,0,0,0
10/4/2023 3:45:00 AM,-0.5,49.37667,4.096667,12.29544,-19.73067,0,0,0,0
10/4/2023 4:00:00 AM,-0.5,48.25,3.773333,12.28944,-19.697,0,0,0,0
10/4/2023 4:15:00 AM,-1,47.61666,3.423333,12.29089,-19.695,0,0,0,0
10/4/2023 4:30:00 AM,-1,47.35333,1.283333,12.28222,-19.65533,0,0,0,0
10/4/2023 4:45:00 AM,-1,48.23333,2.956667,12.26856,-19.58533,0,0,0,0
10/4/2023 5:00:00 AM,-0.5,47.21,1.966667,12.23645,-19.44433,0,0,0,0
10/4/2023 5:15:00 AM,-0.5,47.64,1.973333,12.27678,-19.634,0,0,0,0
10/4/2023 5:30:00 AM,-0.5,46.65667,1.563333,12.25267,-19.52367,0,0,0,0
10/4/2023 5:45:00 AM,-1,46.8,2.156667,12.22578,-19.385,0,0,0,0
10/4/2023 6:00:00 AM,-0.5,45.67333,2.056667,12.27578,-19.63267,0,0,0,0
10/4/2023 6:15:00 AM,-0.5,45.97667,3.6,12.26322,-19.55733,0,0,0,0
10/4/2023 6:30:00 AM,-0.5,45.67,3.28,12.24455,-19.46433,0,0,0,0
10/4/2023 6:45:00 AM,0,45.32667,2.633333,12.24555,-19.47267,0,0,0,0
10/4/2023 7:00:00 AM,3,45.11333,3.213333,12.29255,-19.19767,0,0,0,0
10/4/2023 7:15:00 AM,9,45.32667,2.923333,12.31978,34.12533,0,0,0,0
10/4/2023 7:30:00 AM,19.5,45.3,3.463333,12.32889,152.9183,34.80333,36.31667,37.24667,35.62
10/4/2023 7:45:00 AM,32,45.67667,4.506667,12.34433,285.441,72.05,76.95333,81.23666,85.5
10/4/2023 8:00:00 AM,38.5,46.40333,4.57,12.33167,367.3723,91.55666,95.33667,99.90667,107.3633
10/4/2023 8:15:00 AM,52,47.51333,3.73,12.30856,532.173,131.2067,135.39,139.3267,148.85
10/4/2023 8:30:00 AM,73,48.07333,3.55,12.31078,795.409,196.2433,200.7,204.4833,213.1567
10/4/2023 8:45:00 AM,82,48.71,3.92,12.254,877.3907,209.8233,215.5333,224.9433,242.59
10/4/2023 9:00:00 AM,75,49.49333,3.733333,12.26822,786.9427,196.53,199.0067,200.99,211.1033
10/4/2023 9:15:00 AM,72,49.80667,3.686667,12.25333,770.4703,201.45,195.8267,193.4433,198.39
10/4/2023 9:30:00 AM,81,50.34333,3.096667,12.24322,871.19,218.9767,218.6167,219.7633,229.23
10/4/2023 9:45:00 AM,96,51.30333,2.793333,12.24789,1060.772,265.46,263.7367,266.2433,280.14
10/4/2023 10:00:00 AM,118.5,51.76333,3.16,12.26889,1317.667,334.05,327.7867,328.1233,345.4567
10/4/2023 10:15:00 AM,150,52.72333,2.58,12.27678,1696.89,429.1,418.8633,419.8367,444.4033
10/4/2023 10:30:00 AM,176,53.99667,2.04,12.292,1997.743,497.3633,488.3267,497.92,529.9667
10/4/2023 10:45:00 AM,199,55.17667,1.406667,12.32811,2244.353,564.0167,552.6,557.8267,586.3933
10/4/2023 11:00:00 AM,245.5,56.83333,1.273333,12.36044,2800.841,710.4133,702.6633,696.99,711.3134
10/4/2023 11:15:00 AM,291.5,57.71,1.41,12.38056,3302.028,818.6,822.1234,828.5867,854.3066
10/4/2023 11:30:00 AM,341,58.62333,1.583333,12.35756,3828.487,990.32,952.6234,936.7833,974.8267
10/4/2023 11:45:00 AM,575,59.65333,2.35,12.36389,5039.887,1493.4,1330.473,1050.87,1217.557
10/4/2023 12:00:00 PM,631.5,60.57,3.35,12.41033,6856.014,1373.49,1609.1,1916.253,2031.8
10/4/2023 12:15:00 PM,748.5,60.97333,3.55,12.39644,7251.497,2007.48,1990.44,1682.397,1656.687
10/4/2023 12:30:00 PM,742,61.56,3.39,12.35489,7766.323,1958.613,1938.37,1957.863,1992.527
10/4/2023 12:45:00 PM,715.5,61.80333,4.006667,12.32955,7645.857,1868.47,1930.9,1942.69,1980.053
10/4/2023 1:00:00 PM,733,62.84667,3.14,12.32511,7711.136,1956.063,1924.89,1936.653,1974.973
10/4/2023 1:15:00 PM,737,63.90667,3.49,12.312,7714.3,1959.213,1926.463,1936.253,1976.363
10/4/2023 1:30:00 PM,743.5,64.36333,3.506667,12.32256,7752.814,1972.653,1936.277,1945.837,1986.457
10/4/2023 1:45:00 PM,753.5,64.72667,3.243333,12.30278,7809.656,1991.05,1952.963,1958.96,1999.003
10/4/2023 2:00:00 PM,764,66.74,2.513333,12.30611,7886.152,2011.037,1972.197,1981.063,2018.107
10/4/2023 2:15:00 PM,775,67.54333,2.933333,12.30589,7978.552,2033.82,1995.797,2004.187,2044.217
10/4/2023 2:30:00 PM,786.5,68.35,3.073333,12.31933,8082.424,2060.18,2021.543,2028.5,2076.537
10/4/2023 2:45:00 PM,797.5,69.26,3.306667,12.33556,8193.96,2090.09,2048.69,2057.623,2106.543
10/4/2023 3:00:00 PM,809,69.94334,2.716667,12.33611,8285.895,2113.797,2071.193,2082.387,2130.183
10/4/2023 3:15:00 PM,818.5,71.06667,2.323333,12.34833,8356.09,2132.27,2087.73,2101.287,2148.29
10/4/2023 3:30:00 PM,826,72.12,2.336667,12.35955,8421.53,2149.38,2102.46,2119.247,2166.837
10/4/2023 3:45:00 PM,829,72.2,2.733333,12.36089,8462.256,2163.703,2110.83,2129.25,2177.33
10/4/2023 4:00:00 PM,828,72.92,2.563333,12.37367,8451.128,2160.997,2104,2127.343,2177.727
10/4/2023 4:15:00 PM,819.5,73.84333,2.19,12.36267,8382.543,2145.407,2080.98,2110.837,2163.64
10/4/2023 4:30:00 PM,804.5,73.82333,2.386667,12.37667,8241.176,2114.247,2028.317,2080.117,2134.253
10/4/2023 4:45:00 PM,776.5,73.85,1.78,12.34833,7722.923,1962.743,1869.06,1965.837,2031.34
10/4/2023 5:00:00 PM,684.5,74.88333,1.76,12.31644,6127.574,1622.257,1461.02,1542.533,1602.027
10/4/2023 5:15:00 PM,557.5,74.83,1.466667,12.27022,4355.447,1235.61,1004.563,1069.527,1098.41
10/4/2023 5:30:00 PM,430.5,75.97334,1.26,12.26767,2785.282,849.4333,619.96,683.0167,695.6467
10/4/2023 5:45:00 PM,305.5,75.18,1.603333,12.27678,1651.851,524.56,341.1167,407.8767,409.7833
10/4/2023 6:00:00 PM,190.5,73.12334,1.746667,12.25044,862.527,286.7367,175.65,221.1067,207.81
10/4/2023 6:15:00 PM,56,72.95,1.053333,12.23189,323.6987,99.37666,85.98333,93.98333,79.57
10/4/2023 6:30:00 PM,7,75.01667,0,12.22411,67.19466,10.28667,9.99,8.08,1.806667
10/4/2023 6:45:00 PM,-1.5,71.08334,1.706667,12.25411,-20.817,0,0,0,0
10/4/2023 7:00:00 PM,-3,66.48666,2.096667,12.23411,-19.288,0,0,0,0
10/4/2023 7:15:00 PM,-2,64.15,2.536667,12.28389,-19.54333,0,0,0,0
10/4/2023 7:30:00 PM,-1.5,62.54,2.543333,12.301,-19.64,0,0,0,0
10/4/2023 7:45:00 PM,-1.5,62.45667,2.496667,12.30833,-19.68833,0,0,0,0
10/4/2023 8:00:00 PM,-2,61.97667,2.37,12.32578,-19.78833,0,0,0,0
10/4/2023 8:15:00 PM,-1.5,62.15667,2.333333,12.342,-19.86633,0,0,0,0
10/4/2023 8:30:00 PM,-1,62.2,2.873333,12.35578,-19.94967,0,0,0,0
10/4/2023 8:45:00 PM,-1.5,60.01,2.046667,12.35722,-19.96933,0,0,0,0
10/4/2023 9:00:00 PM,-1,59.79,0.9033333,12.34311,-19.88567,0,0,0,0
10/4/2023 9:15:00 PM,-0.5,59.9,1.7,12.32155,-19.775,0,0,0,0
10/4/2023 9:30:00 PM,-1,59.94333,2.106667,12.26689,-19.502,0,0,0,0
10/4/2023 9:45:00 PM,-1,58.1,1.446667,12.24622,-19.413,0,0,0,0
10/4/2023 10:00:00 PM,-1.5,58.47667,2.116667,12.26211,-19.51467,0,0,0,0
10/4/2023 10:15:00 PM,-1,57.22,1.786667,12.26933,-19.55333,0,0,0,0
10/4/2023 10:30:00 PM,-0.5,56.45,3.363333,12.28234,-19.60833,0,0,0,0
10/4/2023 10:45:00 PM,-0.5,57.12667,3.953333,12.31789,-19.79967,0,0,0,0
10/4/2023 11:00:00 PM,-0.5,56.8,3.476667,12.34178,-19.94933,0,0,0,0
10/4/2023 11:15:00 PM,-1,56.52,3.73,12.365,-20.08433,0,0,0,0
10/4/2023 11:30:00 PM,-1,55.66667,2.946667,12.33167,-19.899,0,0,0,0
10/4/2023 11:45:00 PM,-0.5,54.61,2.713333,12.31778,-19.82967,0,0,0,0
10/5/2023 12:00:00 AM,-0.5,54.30667,3.01,12.31878,-19.81733,0,0,0,0
10/5/2023 12:15:00 AM,-0.5,54.49,4.233333,12.33333,-19.88733,0,0,0,0
10/5/2023 12:30:00 AM,-0.5,54.39333,4.156667,12.29855,-19.719,0,0,0,0
10/5/2023 12:45:00 AM,-1,54.56667,4.113333,12.26744,-19.58033,0,0,0,0
10/5/2023 1:00:00 AM,-1,54.59333,4.02,12.27622,-19.63133,0,0,0,0
10/5/2023 1:15:00 AM,-1.5,53.61666,2.453333,12.28855,-19.70133,0,0,0,0
10/5/2023 1:30:00 AM,-0.5,51.56333,1.396667,12.30222,-19.75867,0,0,0,0
10/5/2023 1:45:00 AM,-0.5,51.58333,1.113333,12.29755,-19.74233,0,0,0,0
10/5/2023 2:00:00 AM,-0.5,52.02,0.8766667,12.30711,-19.79567,0,0,0,0
10/5/2023 2:15:00 AM,-0.5,52.58,2.356667,12.30378,-19.79133,0,0,0,0
10/5/2023 2:30:00 AM,-0.5,52.9,3.416667,12.30044,-19.78333,0,0,0,0
10/5/2023 2:45:00 AM,-0.5,52.09667,2.816667,12.31067,-19.832,0,0,0,0
10/5/2023 3:00:00 AM,-1,51.51,3.03,12.31222,-19.83733,0,0,0,0
10/5/2023 3:15:00 AM,-0.5,50.30667,2.18,12.30822,-19.816,0,0,0,0
10/5/2023 3:30:00 AM,-0.5,49.67667,2.3,12.31467,-19.85767,0,0,0,0
10/5/2023 3:45:00 AM,0,49.98333,1.463333,12.31755,-19.878,0,0,0,0
10/5/2023 4:00:00 AM,-0.5,49.46333,1.64,12.30467,-19.80467,0,0,0,0
10/5/2023 4:15:00 AM,-0.5,48.42,1.42,12.29811,-19.768,0,0,0,0
10/5/2023 4:30:00 AM,-0.5,48.89667,0.4933333,12.28089,-19.68267,0,0,0,0
10/5/2023 4:45:00 AM,0,48.35667,2.11,12.27122,-19.643,0,0,0,0
10/5/2023 5:00:00 AM,-0.5,48.16333,2.136667,12.25045,-19.53833,0,0,0,0
10/5/2023 5:15:00 AM,-1,48.22333,1.33,12.26844,-19.625,0,0,0,0
10/5/2023 5:30:00 AM,-0.5,47.54,1.433333,12.25945,-19.59333,0,0,0,0
10/5/2023 5:45:00 AM,0,47.25333,1.96,12.26411,-19.61233,0,0,0,0
10/5/2023 6:00:00 AM,-0.5,47.31333,1.993333,12.308,-19.811,0,0,0,0
10/5/2023 6:15:00 AM,0,47.29,2.546667,12.28178,-19.67533,0,0,0,0
10/5/2023 6:30:00 AM,0,46.88,2.103333,12.253,-19.522,0,0,0,0
10/5/2023 6:45:00 AM,0,47.05,2.84,12.22689,-19.38167,0,0,0,0
10/5/2023 7:00:00 AM,3.5,47.51333,3.486667,12.27333,-16.10733,0,0,0,0
10/5/2023 7:15:00 AM,8.5,46.86,1.493333,12.28244,40.245,0,0,0,0
10/5/2023 7:30:00 AM,52.5,45.78667,1.403333,12.29722,190.489,45.80667,38.49667,52.22333,53.53
10/5/2023 7:45:00 AM,151.5,47.30333,2.173333,12.31278,1294.551,295.8767,268.27,374.4867,360.4833
10/5/2023 8:00:00 AM,299.5,48.88334,3.186667,12.34056,2576.583,602.3267,564.6467,716.2534,698.3167
10/5/2023 8:15:00 AM,418.5,49.87,3.596667,12.31933,4019.027,954.8967,899.86,1085.23,1077.42
10/5/2023 8:30:00 AM,559,51.44333,2.026667,12.37589,5439.79,1318.023,1244.31,1456.673,1446.467
10/5/2023 8:45:00 AM,689.5,54.26667,0.9066667,12.38189,6845.865,1684.25,1576.847,1813.023,1802.713
10/5/2023 9:00:00 AM,780,56.38667,1.26,12.38289,8158.058,2055.89,1943.667,2080.777,2130.283
10/5/2023 9:15:00 AM,800,57.39333,1.04,12.36467,8512.515,2162.957,2103.737,2123.66,2194.057
10/5/2023 9:30:00 AM,808.5,58.06,1.36,12.35822,8579.386,2183.667,2128.303,2142.273,2203.47
10/5/2023 9:45:00 AM,811.5,59.70333,1.733333,12.38989,8604.088,2187.977,2131.16,2153.05,2214.19
10/5/2023 10:00:00 AM,811.5,59.29,2.86,12.42644,8618.817,2186.303,2135.437,2163.65,2219.36
10/5/2023 10:15:00 AM,808.5,59.39333,3.773333,12.419,8567.677,2180.03,2124.087,2150.16,2202.417
10/5/2023 10:30:00 AM,801,60.28667,3.04,12.40956,8429.968,2148.22,2091.247,2115.483,2165.517
10/5/2023 10:45:00 AM,791.5,61.80333,1.513333,12.42789,8254.684,2103.993,2048.56,2071,2121.36
10/5/2023 11:00:00 AM,782,63.92,1.756667,12.43,8104.889,2065.197,2013.157,2034.12,2082.33
10/5/2023 11:15:00 AM,770.5,65.62,2.43,12.38033,8008.28,2036.68,1992.373,2011.083,2059.197
10/5/2023 11:30:00 AM,759.5,66.76334,2.763333,12.37745,7905.119,2014.03,1969.527,1985.237,2029.84
10/5/2023 11:45:00 AM,748.5,68.29667,2.853333,12.36767,7778.883,1979.933,1937.923,1957.233,1999.657
10/5/2023 12:00:00 PM,740.5,70.2,3.376667,12.35667,7669.291,1952.47,1912.927,1928.437,1972.2
10/5/2023 12:15:00 PM,735,71.47,3.42,12.34322,7574.208,1932.657,1888.2,1903.26,1947.903
10/5/2023 12:30:00 PM,730.5,72.99667,3.17,12.33656,7499.06,1913.793,1872.167,1884.703,1928.373
10/5/2023 12:45:00 PM,728.5,74.73666,2.793333,12.31256,7455.352,1901.477,1863.507,1874.02,1917.083
10/5/2023 1:00:00 PM,730.5,76.43333,3.216667,12.31311,7463.023,1904.907,1865.587,1875.803,1919.913
10/5/2023 1:15:00 PM,736.5,77.48,4.15,12.30334,7501.906,1912.273,1875.237,1887.05,1933.163
10/5/2023 1:30:00 PM,744,78.40667,4.606667,12.31833,7563.087,1927.327,1889.943,1902.897,1952.34
10/5/2023 1:45:00 PM,753.5,79.86,4.113333,12.31845,7627.453,1943.667,1907.697,1919.277,1969.68
10/5/2023 2:00:00 PM,765,80.76,3.96,12.31589,7712.373,1969.647,1929.937,1940.47,1987.553
10/5/2023 2:15:00 PM,777.5,81.99333,3.943333,12.29933,7799.98,1989.953,1953.293,1964.123,2010.237
10/5/2023 2:30:00 PM,790,83.43,3.39,12.31889,7894.169,2014.417,1977.4,1986.747,2035.447
10/5/2023 2:45:00 PM,803.5,84.76,3.14,12.35333,7999.211,2040.597,2004.287,2013.937,2062.07
10/5/2023 3:00:00 PM,815,86.29333,3.503333,12.33533,8086.319,2065.173,2022.173,2037.53,2085.207
10/5/2023 3:15:00 PM,825.5,86.92667,3.19,12.333,8183.33,2092.677,2046.6,2062.433,2107.33
10/5/2023 3:30:00 PM,833.5,87.65667,3.19,12.33978,8248.427,2109.097,2061.703,2078.907,2126.09
10/5/2023 3:45:00 PM,837.5,87.85,3.206667,12.35411,8291.44,2123.11,2069.667,2089.437,2137.147
10/5/2023 4:00:00 PM,838,88.35,2.61,12.34578,8300.001,2125.703,2069.093,2092.733,2141.183
10/5/2023 4:15:00 PM,832.5,89.56,1.733333,12.318,8250.839,2115.17,2049.743,2081.97,2131.773
10/5/2023 4:30:00 PM,818,91.51,1.516667,12.33789,8112.903,2081.613,1996.56,2053.917,2105.24
10/5/2023 4:45:00 PM,790,90.81333,1.673333,12.33467,7527.896,1917.123,1824.277,1920.313,1982.253
10/5/2023 5:00:00 PM,688,90.43667,2.51,12.30789,5872.867,1568.013,1394.88,1470.02,1521.433
10/5/2023 5:15:00 PM,558.5,89.92,2.163333,12.256,4123.167,1180.837,946.35,1017.41,1039.05
10/5/2023 5:30:00 PM,430.5,90.22334,2.123333,12.28156,2563.214,798.3066,565.1433,633.5566,646.98
10/5/2023 5:45:00 PM,301,90.57667,1.26,12.24255,1578.819,507.3467,331.1067,396.28,389.22
10/5/2023 6:00:00 PM,184,92.09,0.56,12.22933,790.1907,269.4033,160.9,205.1533,190.7367
10/5/2023 6:15:00 PM,40.5,89.74333,1,12.27622,268.955,82.06333,80.83334,83.30334,64.03333
10/5/2023 6:30:00 PM,3,84.81333,1.243333,12.33955,43.426,4.083333,4.59,4.663333,0
10/5/2023 6:45:00 PM,-3,77.16333,2,12.31156,-22.29333,0,0,0,0
10/5/2023 7:00:00 PM,-3,75.02,2.396667,12.242,-19.32067,0,0,0,0
10/5/2023 7:15:00 PM,-2,73.92333,2.176667,12.26045,-19.417,0,0,0,0
10/5/2023 7:30:00 PM,-2.5,71.80334,1.583333,12.26856,-19.46,0,0,0,0
10/5/2023 7:45:00 PM,-2,71.44666,2.186667,12.29367,-19.58933,0,0,0,0
10/5/2023 8:00:00 PM,-1.5,69.67667,3.133333,12.33511,-19.815,0,0,0,0
10/5/2023 8:15:00 PM,-2,69.76667,1.606667,12.36789,-20.00333,0,0,0,0
10/5/2023 8:30:00 PM,-2,69.69,0.9466667,12.29233,-19.592,0,0,0,0
10/5/2023 8:45:00 PM,-1.5,67.85333,2.14,12.31122,-19.70633,0,0,0,0
10/5/2023 9:00:00 PM,-1.5,64.81,1.493333,12.32555,-19.76667,0,0,0,0
10/5/2023 9:15:00 PM,-1,64.99,2.126667,12.35078,-19.90033,0,0,0,0
10/5/2023 9:30:00 PM,-1.5,65.33667,2.716667,12.317,-19.71467,0,0,0,0
10/5/2023 9:45:00 PM,-1.5,60.02,2.38,12.31722,-19.74433,0,0,0,0
10/5/2023 10:00:00 PM,-1,59.72667,2.896667,12.33789,-19.857,0,0,0,0
10/5/2023 10:15:00 PM,-1,60.67333,3.846667,12.35667,-19.943,0,0,0,0
10/5/2023 10:30:00 PM,-1,60.92,1.76,12.36433,-20.01267,0,0,0,0
10/5/2023 10:45:00 PM,-1.5,59.21,1.74,12.38856,-20.163,0,0,0,0
10/5/2023 11:00:00 PM,-1.5,58.52333,1.233333,12.308,-19.72833,0,0,0,0
10/5/2023 11:15:00 PM,-0.5,59.27667,2.38,12.286,-19.61867,0,0,0,0
10/5/2023 11:30:00 PM,-0.5,58.65333,2.913333,12.29,-19.641,0,0,0,0
10/5/2023 11:45:00 PM,-0.5,57.63,3.353333,12.316,-19.80133,0,0,0,0
10/6/2023 12:00:00 AM,-1,57.16,2.803333,12.33933,-19.92133,0,0,0,0
10/6/2023 12:15:00 AM,-1,56.67333,2.26,12.34211,-19.934,0,0,0,0
10/6/2023 12:30:00 AM,-1,55.31667,2.223333,12.34778,-19.979,0,0,0,0
10/6/2023 12:45:00 AM,-1,55.02333,2.46,12.36411,-20.058,0,0,0,0
10/6/2023 1:00:00 AM,-1,54.62667,1.73,12.36533,-20.07867,0,0,0,0
10/6/2023 1:15:00 AM,-0.5,55.64333,1.463333,12.35589,-20.02467,0,0,0,0
10/6/2023 1:30:00 AM,-0.5,55.13667,2.426667,12.37011,-20.09433,0,0,0,0
10/6/2023 1:45:00 AM,-0.5,53.74,1.716667,12.36744,-20.1,0,0,0,0
10/6/2023 2:00:00 AM,-1,52.90333,1.82,12.30378,-19.76033,0,0,0,0
10/6/2023 2:15:00 AM,-0.5,52.10333,2.356667,12.30278,-19.773,0,0,0,0
10/6/2023 2:30:00 AM,-1,51.82667,2.533333,12.31255,-19.82067,0,0,0,0
10/6/2023 2:45:00 AM,-0.5,51.93,1.86,12.321,-19.861,0,0,0,0
10/6/2023 3:00:00 AM,0,51.27,3.05,12.32944,-19.914,0,0,0,0
10/6/2023 3:15:00 AM,-0.5,51.49667,1.536667,12.32289,-19.884,0,0,0,0
10/6/2023 3:30:00 AM,-1,52.07,0.04,12.32634,-19.898,0,0,0,0
10/6/2023 3:45:00 AM,-0.5,51.49,1.583333,12.31578,-19.84567,0,0,0,0
10/6/2023 4:00:00 AM,-0.5,49.75,2.123333,12.26867,-19.62033,0,0,0,0
10/6/2023 4:15:00 AM,-1,50.21667,1.593333,12.26689,-19.6,0,0,0,0
10/6/2023 4:30:00 AM,-0.5,50,0.6633334,12.24889,-19.5,0,0,0,0
10/6/2023 4:45:00 AM,-0.5,48.95333,1.5,12.237,-19.46167,0,0,0,0
10/6/2023 5:00:00 AM,-0.5,48.85667,0.6833333,12.23833,-19.45567,0,0,0,0
10/6/2023 5:15:00 AM,-0.5,48.45333,2.5,12.24933,-19.508,0,0,0,0
10/6/2023 5:30:00 AM,-0.5,47.81667,1.053333,12.27022,-19.61867,0,0,0,0
10/6/2023 5:45:00 AM,-1,47.96667,1.083333,12.25278,-19.50867,0,0,0,0
10/6/2023 6:00:00 AM,-0.5,48.59667,1.443333,12.26933,-19.58833,0,0,0,0
10/6/2023 6:15:00 AM,-0.5,48.25333,1.64,12.26434,-19.556,0,0,0,0
10/6/2023 6:30:00 AM,0,47.54333,2.48,12.23811,-19.43567,0,0,0,0
10/6/2023 6:45:00 AM,0,48.47667,1.783333,12.27133,-19.57967,0,0,0,0
10/6/2023 7:00:00 AM,3,48.94,0.7833334,12.34255,-18.06933,0,0,0,0
10/6/2023 7:15:00 AM,8.5,49.12667,1.67,12.30656,33.771,0,0,0,0
10/6/2023 7:30:00 AM,29,47.37667,1.7,12.27267,173.274,37.69,31.94,46.71667,42.09
10/6/2023 7:45:00 AM,143.5,48.68,1.25,12.30533,1225.27,280.9167,251.5533,355.5033,340.5867
10/6/2023 8:00:00 AM,281,51.93667,0.5566667,12.34756,2479.787,578.28,540.5634,689.8367,673.2133
10/6/2023 8:15:00 AM,407,54.74,0.4166667,12.398,3892.69,924.7733,870.59,1056.523,1044.54
10/6/2023 8:30:00 AM,555.5,58.02667,0.08,12.41044,5324.618,1292.25,1214.413,1425.8,1413.97
10/6/2023 8:45:00 AM,679.5,58.78667,1.25,12.37855,6713.151,1654.81,1548.627,1777.727,1777.987
10/6/2023 9:00:00 AM,787.5,58.11333,1.6,12.40944,7919.597,1997.377,1883.983,2029.447,2073.65
10/6/2023 9:15:00 AM,807.5,59.38,2.22,12.39044,8390.301,2124.59,2070.503,2099.19,2168.853
10/6/2023 9:30:00 AM,816.5,60.26,2.773333,12.39056,8501.376,2159.21,2105.907,2124.813,2188.35
10/6/2023 9:45:00 AM,813,62.52667,2.396667,12.36967,8488.178,2158.837,2101.683,2123.64,2184.097
10/6/2023 10:00:00 AM,812.5,64.75667,1.95,12.41822,8399.035,2137.077,2080.717,2105.453,2160.553
10/6/2023 10:15:00 AM,807,66.57667,2.666667,12.39833,8309.56,2113.673,2057.763,2085.4,2140.257
10/6/2023 10:30:00 AM,798.5,68.05,2.806667,12.39255,8210.214,2088.923,2034.027,2062.183,2114.977
10/6/2023 10:45:00 AM,788,69.83334,2.21,12.39789,8057.479,2053.253,2000.66,2023.747,2071.467
10/6/2023 11:00:00 AM,776,72.29,1.963333,12.37611,7919.854,2018.603,1968.637,1989.61,2036.003
10/6/2023 11:15:00 AM,764,74.20667,3.066667,12.37911,7846.177,1993.77,1951.313,1974.157,2023.523
10/6/2023 11:30:00 AM,752,73.70667,3.776667,12.36955,7762.831,1977.953,1935.077,1952.98,1996.797
10/6/2023 11:45:00 AM,741.5,74.51334,3.27,12.35744,7632.933,1948.973,1902.603,1920.007,1961.407
10/6/2023 12:00:00 PM,734,76.71667,3.38,12.329,7509.456,1914.977,1873.66,1889.903,1932.477
10/6/2023 12:15:00 PM,727.5,78.20667,3.706667,12.30078,7411.609,1889.323,1850.53,1865.53,1909.263
10/6/2023 12:30:00 PM,723,80.19,3.516667,12.31356,7359.344,1877.96,1837.953,1852.203,1895.39
10/6/2023 12:45:00 PM,722.5,81.91333,3.8,12.34522,7330.561,1869.43,1831.417,1846.93,1889.1
